mg,hour,time_index,load,wind,pv,price_grid,price_mg,latent_cg,latent_ba,cg_raw,ba_raw,p_cg,p_ba,soc_before,soc_after,p_loss,p_de,unbalanced,cg_cost,ba_cost,imbalance_cost,reward,mg_import,mg_export,grid_power,transaction_expense,balance_residual,obs_load,obs_wind,obs_pv,obs_soc,obs_price,sold_to_mg1,sold_to_mg2,sold_to_mg3
1,1,0,457.7,51.48,0.0,8.65,4.33,0.14973850548267365,-0.43617871403694153,114.86293256408766,-20.523599286447514,114.86293256408766,-20.523599286447514,0.5,0.6939741932212513,2.916386665552803,314.7970533879127,-314.7970533879127,826.8832698120807,373.20473694404495,2722.9945118054447,-1249.3492904475727,169.8720843717573,0.0,144.9249690161554,1989.1471073194534,0.0,447.3,44.12,0.0,0.5,8.87,0.0,0.0,0.0
2,1,0,110.5,51.48,0.0,8.65,4.33,-0.0470036081969738,-0.2831232249736786,133.42433676278975,-13.789661272760606,133.42433676278975,-13.789661272760606,0.5,0.6300017820912258,3.4222935098005824,-57.19238198022853,57.19238198022853,1258.1458404811322,438.2976111654153,494.7141041289768,-256.55021589097055,0.0,57.19238198022853,0.0,-247.64301397438956,0.0,119.6,44.12,0.0,0.5,8.87,57.19238198022853,0.0,0.0
3,1,0,124.71,51.48,0.0,8.65,4.33,1.244848608970642,0.1220242902636528,184.6832786165036,6.0711115789339205,184.6832786165036,6.0711115789339205,0.5,0.43509356232701135,4.84468780390875,-112.67970239152875,112.67970239152875,1505.0350260670264,617.0528652578212,974.6794256867237,-481.0474993855226,0.0,112.67970239152875,0.0,-487.9031113553195,0.0,134.98,44.12,0.0,0.5,8.87,112.67970239152875,0.0,0.0
1,2,1,336.5,38.37,0.0,8.11,4.06,-0.4516579508781433,0.17496228218078613,57.67391109589064,8.65992858520003,57.67391109589064,8.65992858520003,0.6939741932212513,0.6014291018327033,2.0940767936218134,233.89023711253114,-233.89023711253114,419.83763963937764,373.8347356683793,1896.8498229826273,-869.4558678483374,112.14530643954342,0.0,121.74493067298772,1442.6613319024766,0.0,457.7,51.48,0.0,0.6939741932212513,8.65,0.0,0.0,0.0
2,2,1,109.85,38.37,0.0,8.11,4.06,0.1986818164587021,0.4404454529285431,167.45514243226484,20.700680465228434,167.45514243226484,20.700680465228434,0.6300017820912258,0.41083987889305984,4.530516457949865,-112.14530643954342,112.14530643954342,1529.258516940541,556.4163284955085,909.498435224697,-450.98779275983463,0.0,112.14530643954342,0.0,-455.30994414454625,0.0,110.5,51.48,0.0,0.6300017820912258,8.65,112.14530643954342,0.0,0.0
3,2,1,123.98,38.37,0.0,8.11,4.06,-0.8257314562797546,0.2111481875181198,32.18226615489797,10.403262144975294,32.18226615489797,10.403262144975294,0.43509356232701135,0.32471535262367,1.6191105659974654,44.6435822661242,-44.6435822661242,304.8180997811718,740.6896446635618,362.05945217826724,-183.83690836911495,0.0,0.0,44.6435822661242,362.05945217826724,0.0,124.71,51.48,0.0,0.43509356232701135,8.65,0.0,0.0,0.0
1,3,2,274.9,43.56,0.0,8.25,4.13,0.7278870344161987,-0.1268102377653122,162.1770957104476,-6.3067421782564805,162.1770957104476,-6.3067421782564805,0.6014291018327033,0.6601402943224745,3.9886070706438224,79.45825353845268,-79.45825353845268,1203.694411485673,366.0309415144373,655.5305916922346,-326.3832733215078,79.45825353845268,0.0,0.0,328.16258711380954,0.0,336.5,38.37,0.0,0.6014291018327033,8.11,0.0,0.0,0.0
2,3,2,112.45,43.56,0.0,8.25,4.13,0.24063268303871155,0.34335392713546753,173.05305583714568,16.52341728364293,173.05305583714568,16.52341728364293,0.41083987889305984,0.23608749088640074,4.662729462415773,-116.02374365837285,116.02374365837285,1575.5412941777518,802.9781289481234,957.195885181576,-478.3085367942267,0.0,79.45825353845268,-36.56549011992017,-328.16258711380954,0.0,109.85,38.37,0.0,0.41083987889305984,8.11,79.45825353845268,0.0,0.0
3,3,2,126.91,43.56,0.0,8.25,4.13,-0.25055181980133057,0.5625635385513306,75.45626889376865,25.493849770177984,75.45626889376865,21.286262582250153,0.32471535262367,0.09999999999999998,2.806050629520376,-10.586480846498432,10.586480846498432,600.4905831687986,1001.5461321128307,87.33846698361207,-71.34304444825801,0.0,0.0,-10.586480846498432,0.0,0.0,123.98,38.37,0.0,0.32471535262367,8.11,0.0,0.0,0.0
1,4,3,272.6,40.75,0.0,8.1,4.05,-0.7876749038696289,-0.0843607485294342,34.29101423919079,-4.208059609854141,34.29101423919079,-4.208059609854141,0.6601402943224745,0.6987965800274438,1.4166590925867328,203.1837044632501,-203.1837044632501,268.6691780743456,318.57977122889224,1645.7880061523258,-752.3495817546114,30.57877781832616,0.0,172.60492664492395,1521.943955988105,0.0,274.9,43.56,0.0,0.6601402943224745,8.25,0.0,0.0,0.0
2,4,3,110.5,40.75,0.0,8.1,4.05,-0.047385476529598236,-0.6982583999633789,133.3709940965494,-30.163057547236992,133.3709940965494,-30.163057547236992,0.23608749088640074,0.5221643626033794,2.879158730986248,-30.57877781832616,30.57877781832616,1257.7346941722944,624.3266514448264,247.6881003284419,-149.10087206014128,0.0,30.57877781832616,0.0,-123.84405016422095,0.0,112.45,43.56,0.0,0.23608749088640074,8.25,30.57877781832616,0.0,0.0
3,4,3,124.71,40.75,0.0,8.1,4.05,-0.2939724326133728,-0.24274027347564697,71.42130729213578,-11.904118828215756,71.42130729213578,-11.904118828215756,0.09999999999999998,0.21288912886804967,2.0053437692784004,26.44815530535837,-26.44815530535837,571.4173251528268,1006.7102680592654,214.23005797340278,-127.96607795227311,0.0,0.0,26.44815530535837,214.23005797340278,0.0,126.91,43.56,0.0,0.09999999999999998,8.25,0.0,0.0,0.0
1,5,4,245.3,27.74,0.0,8.14,4.07,0.5761979818344116,-0.0788865014910698,151.98965546953588,-3.9361634398381633,151.98965546953588,-3.9361634398381633,0.6987965800274438,0.7347925395458514,3.5158698405939544,73.02237781089624,-73.02237781089624,1119.4977577807058,280.5204710060999,594.4021553806955,-295.4813344970491,73.02237781089624,0.0,0.0,297.20107769034774,0.0,272.6,40.75,0.0,0.6987965800274438,8.1,0.0,0.0,0.0
2,5,4,113.75,27.74,0.0,8.14,4.07,0.5424180626869202,0.34628942608833313,209.2742634383546,16.65403595097918,209.2742634383546,16.65403595097918,0.5221643626033794,0.3458143922889181,5.073365987786676,-134.84493340154714,134.84493340154714,1886.5252680961144,657.3516102448082,1097.6377578885938,-544.8145286166857,0.0,134.84493340154714,0.0,-548.8188789442969,0.0,110.5,40.75,0.0,0.5221643626033794,8.1,73.02237781089624,0.0,61.82255559065089
3,5,4,128.38,27.74,0.0,8.14,4.07,-0.9572216868400574,-0.026546906679868698,25.696496934334313,-1.327033611521743,25.696496934334313,-1.327033611521743,0.21288912886804967,0.22507016991977014,1.0421892664562515,77.31272594364367,-77.31272594364367,263.56959175809675,943.8519970334389,629.3255891812595,-307.3449469073975,61.82255559065089,0.0,15.490170352992777,377.7077879273104,0.0,124.71,40.75,0.0,0.21288912886804967,8.1,0.0,0.0,0.0
1,6,5,233.7,30.15,0.0,8.13,4.07,0.4945336580276489,-0.4915449023246765,145.78073208990952,-22.77208707214708,145.78073208990952,-17.544952161393713,0.7347925395458514,0.9,3.1677155985703163,78.4819356700545,-78.4819356700545,1069.0071645285093,156.75340557944583,638.0581369975431,-311.6413730510535,3.4221976309868865,0.0,75.05973803906761,624.1640146157364,0.0,245.3,27.74,0.0,0.7347925395458514,8.14,0.0,0.0,0.0
2,6,5,120.25,30.15,0.0,8.13,4.07,-0.2231980562210083,-0.27072378993034363,109.26102977213749,-13.214909740518213,109.26102977213749,-13.214909740518213,0.3458143922889181,0.47066440603926324,2.5239224006323857,-3.4221976309868865,3.4221976309868865,1076.3312410699373,628.435289710482,27.82246673992339,-46.615440648573916,0.0,3.4221976309868865,0.0,-13.928344358116629,0.0,113.75,27.74,0.0,0.3458143922889181,8.14,3.4221976309868865,0.0,0.0
