mg,hour,time_index,load,wind,pv,price_grid,price_mg,latent_cg,latent_ba,cg_raw,ba_raw,p_cg,p_ba,soc_before,soc_after,p_loss,p_de,unbalanced,cg_cost,ba_cost,imbalance_cost,reward,mg_import,mg_export,grid_power,transaction_expense,balance_residual,obs_load,obs_wind,obs_pv,obs_soc,obs_price,sold_to_mg1,sold_to_mg2,sold_to_mg3,run_id,seed,config_hash,iteration,stage,algorithm,scenario,checkpoint_sha256
1,1,0,457.7,51.48,0.0,8.65,4.33,3.7227232456207275,-1.2413899898529053,199.88324914386814,-42.29257809848586,199.88324914386814,-42.21052631578948,0.5,0.9,4.183054456561573,252.7303316284829,-252.7303316284829,1529.954022738234,224.10347285318556,2186.1173685863773,-1018.8339657756983,33.352472704785555,0.0,219.37785892369737,2042.0346865017038,2.842170943040401e-14,447.3,44.12,0.0,0.5,8.87,0.0,0.0,0.0,inferred_20260921_seed4,4,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c4b397c2824898ffd60f6b256158ad029508a932938d7f48a0734cc4c7922a82
2,1,0,110.5,51.48,0.0,8.65,4.33,-0.23933511972427368,-0.6660895943641663,107.1185298254338,-29.120086969570114,107.1185298254338,-29.120086969570114,0.5,0.775640826210916,2.5895688571172735,-16.388873998746405,16.388873998746405,1060.6385330913777,325.07366213240545,141.76376008915642,-91.50793594459606,0.0,16.388873998746405,0.0,-70.96382441457193,0.0,119.6,44.12,0.0,0.5,8.87,16.388873998746405,0.0,0.0,inferred_20260921_seed4,4,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c4b397c2824898ffd60f6b256158ad029508a932938d7f48a0734cc4c7922a82
3,1,0,124.71,51.48,0.0,8.65,4.33,0.2562653124332428,-0.7580046653747559,125.07990487749055,-31.995008238675098,125.07990487749055,-31.995008238675098,0.5,0.8029525782674134,2.891297932776309,-16.96359870603915,16.96359870603915,983.3415820777598,316.84377988358005,146.73512880723865,-92.0345152024842,0.0,16.96359870603915,0.0,-73.45238239714952,0.0,134.98,44.12,0.0,0.5,8.87,16.96359870603915,0.0,0.0,inferred_20260921_seed4,4,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c4b397c2824898ffd60f6b256158ad029508a932938d7f48a0734cc4c7922a82
1,2,1,336.5,38.37,0.0,8.11,4.06,3.8654625415802,-1.28525710105896,199.91223097737213,-42.89396462859167,199.91223097737213,-0.18947368421052882,0.9,0.9,4.761855145863232,103.16909785270161,-103.16909785270161,1530.213651954805,111.40639664265923,836.70138358541,-409.3480235853838,42.29500489315117,0.0,60.87409295955044,665.4066137681477,0.0,457.7,51.48,0.0,0.9,8.65,0.0,0.0,0.0,inferred_20260921_seed4,4,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c4b397c2824898ffd60f6b256158ad029508a932938d7f48a0734cc4c7922a82
2,2,1,109.85,38.37,0.0,8.11,4.06,-0.2857382297515869,-0.7772979736328125,101.05093862435037,-32.55765384759706,101.05093862435037,-13.253732151737454,0.775640826210916,0.9,2.523344129452258,-13.793862343160654,13.793862343160654,1016.575152082463,153.84031540041582,111.8682236030329,-73.74900997102239,0.0,13.793862343160654,0.0,-56.00308111323225,0.0,110.5,51.48,0.0,0.775640826210916,8.65,13.793862343160654,0.0,0.0,inferred_20260921_seed4,4,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c4b397c2824898ffd60f6b256158ad029508a932938d7f48a0734cc4c7922a82
3,2,1,123.98,38.37,0.0,8.11,4.06,0.2834289073944092,-0.8691337704658508,127.6075633272018,-35.04668772542386,127.6075633272018,-10.384560725170678,0.8029525782674134,0.9,3.1118600520406225,-28.50114254999052,28.50114254999052,1004.0950000049477,154.40970268232672,231.14426608042308,-127.18501378993588,0.0,28.50114254999052,0.0,-115.71463875296149,0.0,124.71,51.48,0.0,0.8029525782674134,8.65,28.50114254999052,0.0,0.0,inferred_20260921_seed4,4,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c4b397c2824898ffd60f6b256158ad029508a932938d7f48a0734cc4c7922a82
1,3,2,274.9,43.56,0.0,8.25,4.13,3.7934370040893555,-1.2629591226577759,199.89863866546557,-42.593892906011995,199.89863866546557,-0.18947368421052882,0.9,0.9,4.865383299625101,36.49621831837004,-36.49621831837004,1530.0918856629446,111.40639664265923,301.0938011265528,-168.32217615306084,36.49621831837004,0.0,0.0,150.72938165486826,0.0,336.5,38.37,0.0,0.9,8.11,0.0,0.0,0.0,inferred_20260921_seed4,4,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c4b397c2824898ffd60f6b256158ad029508a932938d7f48a0734cc4c7922a82
2,3,2,112.45,43.56,0.0,8.25,4.13,-0.26148051023483276,-0.771476686000824,104.20483056194423,-32.3893648529517,104.20483056194423,-0.18947368421052882,0.9,0.9,2.951507137554674,-32.17384974017902,32.17384974017902,1039.409152606414,119.10680096398887,265.43426035647695,-142.6157362318227,0.0,32.17384974017902,0.0,-132.87799942693937,0.0,109.85,38.37,0.0,0.9,8.11,32.17384974017902,0.0,0.0,inferred_20260921_seed4,4,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c4b397c2824898ffd60f6b256158ad029508a932938d7f48a0734cc4c7922a82
3,3,2,126.91,43.56,0.0,8.25,4.13,0.3182535469532013,-0.8785828351974487,130.79269163737686,-35.28543249447273,130.79269163737686,-0.18947368421052882,0.9,0.9,3.4832643590633268,-43.769953594103015,43.769953594103015,1030.419456177784,126.80720528531852,361.1021171513499,-185.64048594736948,0.0,4.322368578191018,-39.447585015912,-17.8513822279289,0.0,123.98,38.37,0.0,0.9,8.11,4.322368578191018,0.0,0.0,inferred_20260921_seed4,4,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c4b397c2824898ffd60f6b256158ad029508a932938d7f48a0734cc4c7922a82
1,4,3,272.6,40.75,0.0,8.1,4.05,3.767404794692993,-1.2566591501235962,199.89322444273267,-42.50702241866985,199.89322444273267,-0.18947368421052882,0.9,0.9,4.809075015170443,36.95532425664831,-36.95532425664831,1530.0433833551438,111.40639664265923,299.3381264788513,-167.53115251543915,36.95532425664831,0.0,0.0,149.66906323942564,0.0,274.9,43.56,0.0,0.9,8.25,0.0,0.0,0.0,inferred_20260921_seed4,4,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c4b397c2824898ffd60f6b256158ad029508a932938d7f48a0734cc4c7922a82
