mg,hour,time_index,load,wind,pv,price_grid,price_mg,latent_cg,latent_ba,cg_raw,ba_raw,p_cg,p_ba,soc_before,soc_after,p_loss,p_de,unbalanced,cg_cost,ba_cost,imbalance_cost,reward,mg_import,mg_export,grid_power,transaction_expense,balance_residual,obs_load,obs_wind,obs_pv,obs_soc,obs_price,sold_to_mg1,sold_to_mg2,sold_to_mg3,run_id,seed,config_hash,iteration,stage,algorithm,scenario,checkpoint_sha256
1,1,0,463.92397669188443,44.590742719420504,0.0,8.65,4.33,-0.15910211205482483,-0.36919108033180237,84.2226908859702,-17.664197806369465,84.2226908859702,-17.664197806369465,0.5,0.6668098791605099,2.2229847159804246,354.99772560884367,-354.99772560884367,602.2108313143464,393.9374756144762,3070.730326516498,-2033.4393167226604,0.0,0.0,354.99772560884367,3070.730326516498,0.0,454.3631458305995,52.87553627503011,0.0,0.5,8.87,0.0,0.0,0.0,main_seed0,0,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,1500,pre_fed,F-MADRL,gaussian_forecast_errors,bb696f8795a17dbaaa830eedc9bcb9df219d4f7e88383a327b045b313522c112
2,1,0,104.43821042539118,45.62952008156996,0.0,8.65,4.33,-0.4850607216358185,-0.43611153960227966,76.95976306253512,-20.520806389501363,76.95976306253512,-20.520806389501363,0.5,0.6939476607002629,2.0413695350920746,4.411103205879527,-4.411103205879527,847.1447731880752,387.6407673073505,38.15604273085791,-636.4707916131418,0.0,0.0,4.411103205879527,38.15604273085791,0.0,122.38541221299594,48.16994094577878,0.0,0.5,8.87,0.0,0.0,0.0,main_seed0,0,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,1500,pre_fed,F-MADRL,gaussian_forecast_errors,bb696f8795a17dbaaa830eedc9bcb9df219d4f7e88383a327b045b313522c112
3,1,0,129.30015872752705,60.23262154610614,0.0,8.65,4.33,-0.261012464761734,-0.6636847853660583,74.4757718957119,-29.04051980702634,74.4757718957119,-29.04051980702634,0.5,0.7748849381667502,2.1133574726958337,25.745642565431197,-25.745642565431197,593.3973204089762,338.34975338689304,222.69980819097987,-577.2234409934246,0.0,0.0,25.745642565431197,222.69980819097987,0.0,129.48016568629265,41.79423959606846,0.0,0.5,8.87,0.0,0.0,0.0,main_seed0,0,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,1500,pre_fed,F-MADRL,gaussian_forecast_errors,bb696f8795a17dbaaa830eedc9bcb9df219d4f7e88383a327b045b313522c112
1,2,1,347.69078058487554,47.77793790291244,0.0,8.11,4.06,-0.16576358675956726,-0.38930684328079224,83.57381695573893,-18.53812547705054,83.57381695573893,-18.53812547705054,0.6668098791605099,0.841588451434169,2.2562725876320164,237.13342379090673,-237.13342379090673,597.6173543192926,215.30379911046043,1923.1520669442534,-1368.0366101870031,0.0,0.0,237.13342379090673,1923.1520669442534,0.0,463.92397669188443,44.590742719420504,0.0,0.6668098791605099,8.65,0.0,0.0,0.0,main_seed0,0,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,1500,pre_fed,F-MADRL,gaussian_forecast_errors,bb696f8795a17dbaaa830eedc9bcb9df219d4f7e88383a327b045b313522c112
2,2,1,114.57321719699262,32.24067107180461,0.0,8.11,4.06,-0.5160738825798035,-0.4599055349826813,73.54701956534699,-21.50036083402271,73.54701956534699,-21.50036083402271,0.6939476607002629,0.8968131933020782,1.6857465960625777,31.971633989926303,-31.971633989926303,823.8567181919569,179.36857075220837,259.2899516583023,-631.2576203012338,0.0,0.0,31.971633989926303,259.2899516583023,0.0,104.43821042539118,45.62952008156996,0.0,0.6939476607002629,8.65,0.0,0.0,0.0,main_seed0,0,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,1500,pre_fed,F-MADRL,gaussian_forecast_errors,bb696f8795a17dbaaa830eedc9bcb9df219d4f7e88383a327b045b313522c112
3,2,1,126.64528714737475,36.81416405770982,0.0,8.11,4.06,-0.3166186213493347,-0.797055184841156,69.35537313369178,-33.11936176473451,69.35537313369178,-13.333140179956137,0.7748849381667502,0.9,1.8567279402289094,35.66561807615818,-35.66561807615818,556.6513118406285,162.51551436666557,289.2481625976428,-504.20749440246846,0.0,0.0,35.66561807615818,289.2481625976428,0.0,129.30015872752705,60.23262154610614,0.0,0.7748849381667502,8.65,0.0,0.0,0.0,main_seed0,0,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,1500,pre_fed,F-MADRL,gaussian_forecast_errors,bb696f8795a17dbaaa830eedc9bcb9df219d4f7e88383a327b045b313522c112
1,3,2,280.3888598177516,30.855088042104285,0.0,8.25,4.13,-0.16880756616592407,-0.397180438041687,83.27778119986006,-18.87669274021581,83.27778119986006,-6.32576057565256,0.841588451434169,0.9,2.1561421733262356,174.73789332476605,-174.73789332476605,595.5239380799308,127.24668384359568,1441.58761992932,-1082.1791209264231,9.72504468167547,0.0,165.0128486430906,1401.520435840817,0.0,347.69078058487554,47.77793790291244,0.0,0.841588451434169,8.11,0.0,0.0,0.0,main_seed0,0,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,1500,pre_fed,F-MADRL,gaussian_forecast_errors,bb696f8795a17dbaaa830eedc9bcb9df219d4f7e88383a327b045b313522c112
2,3,2,107.91639119168723,48.39579015714745,0.0,8.25,4.13,-0.5288410186767578,-0.4650929570198059,72.17074746044452,-21.71130018988304,72.17074746044452,-0.524256114160632,0.8968131933020782,0.9,2.4008456300686265,-9.72504468167547,9.72504468167547,814.5153331717192,119.98415985831505,80.23161862382263,-507.36555582692847,0.0,9.72504468167547,0.0,-40.16443453531969,0.0,114.57321719699262,32.24067107180461,0.0,0.8968131933020782,8.11,9.72504468167547,0.0,0.0,main_seed0,0,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,1500,pre_fed,F-MADRL,gaussian_forecast_errors,bb696f8795a17dbaaa830eedc9bcb9df219d4f7e88383a327b045b313522c112
3,3,2,126.34988967838233,48.9009961596746,0.0,8.25,4.13,-0.308575302362442,-0.7735796570777893,70.08595579241575,-32.45030697930118,70.08595579241575,-0.18947368421052882,0.9,0.9,2.3759495653575966,9.928360975860102,-9.928360975860102,561.8637945476318,126.80720528531852,81.90897805084583,-385.28998894189806,0.0,0.0,9.928360975860102,81.90897805084583,0.0,126.64528714737475,36.81416405770982,0.0,0.9,8.11,0.0,0.0,0.0,main_seed0,0,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,1500,pre_fed,F-MADRL,gaussian_forecast_errors,bb696f8795a17dbaaa830eedc9bcb9df219d4f7e88383a327b045b313522c112
1,4,3,263.34633250277676,50.58238983955375,0.0,8.1,4.05,-0.16222575306892395,-0.3829130530357361,83.91825328562723,-18.261730582768113,83.91825328562723,-0.18947368421052882,0.9,0.9,2.686223388819409,131.72138645062572,-131.72138645062572,600.0548219933243,111.40639664265923,1066.9432302500682,-889.2022244430259,0.0,0.0,131.72138645062572,1066.9432302500682,0.0,280.3888598177516,30.855088042104285,0.0,0.9,8.25,0.0,0.0,0.0,main_seed0,0,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,1500,pre_fed,F-MADRL,gaussian_forecast_errors,bb696f8795a17dbaaa830eedc9bcb9df219d4f7e88383a327b045b313522c112
