mg,hour,time_index,load,wind,pv,price_grid,price_mg,latent_cg,latent_ba,cg_raw,ba_raw,p_cg,p_ba,soc_before,soc_after,p_loss,p_de,unbalanced,cg_cost,ba_cost,imbalance_cost,reward,mg_import,mg_export,grid_power,transaction_expense,balance_residual,obs_load,obs_wind,obs_pv,obs_soc,obs_price,sold_to_mg1,sold_to_mg2,sold_to_mg3
1,1,0,457.7,51.48,0.0,8.65,4.33,-0.8617566823959351,-3.4664361476898193,30.28383467727619,-49.90257542888642,30.28383467727619,-42.21052631578948,0.5,0.9,0.791066167229734,418.93775780574305,-418.93775780574305,243.6521305603806,224.10347285318556,3623.8116050196777,-2045.7836042166218,158.69664878541795,0.0,260.2411090203251,2938.242082266672,0.0,447.3,44.12,0.0,0.5,8.87,0.0,0.0,0.0
2,1,0,110.5,51.48,0.0,8.65,4.33,1.3395884037017822,-16.67413330078125,262.0202692002716,-49.99999999999967,262.0202692002716,-42.21052631578948,0.5,0.9,5.4257948576896435,-155.3639480267925,155.3639480267925,2375.050252243092,234.45756980609414,1343.8981504317553,-1976.7029862404706,0.0,155.3639480267925,0.0,-672.7258949560116,0.0,119.6,44.12,0.0,0.5,8.87,155.3639480267925,0.0,0.0
3,1,0,124.71,51.48,0.0,8.65,4.33,0.015452265739440918,-0.48142701387405396,101.54510359981002,-22.36928649917184,101.54510359981002,-22.36928649917184,0.5,0.7115082217421325,2.6131163420127637,-3.332700758625421,3.332700758625421,795.9354285333096,388.0211571571419,28.827861562109895,-606.3922236262807,0.0,3.332700758625421,0.0,-14.430594284848073,0.0,134.98,44.12,0.0,0.5,8.87,3.332700758625421,0.0,0.0
1,2,1,336.5,38.37,0.0,8.11,4.06,-1.733974575996399,-4.1379075050354,6.047612415745174,-49.974546433089486,6.047612415745174,-0.18947368421052882,0.9,0.9,0.8845627746306929,293.1564240430961,-293.1564240430961,97.8885893071041,111.40639664265923,2377.498598989509,-1293.3967924696362,34.03006455088672,0.0,259.12635949220936,2239.676837558418,0.0,457.7,51.48,0.0,0.9,8.65,0.0,0.0,0.0
2,2,1,109.85,38.37,0.0,8.11,4.06,-0.22789455950260162,-61.37715148925781,108.63586608307453,-50.0,108.63586608307453,-0.18947368421052882,0.9,0.9,2.93632784797728,-34.03006455088672,34.03006455088672,1071.745029988973,119.10680096398887,275.9838235076913,-733.4178272303267,0.0,34.03006455088672,0.0,-138.16206207660008,0.0,110.5,51.48,0.0,0.9,8.65,34.03006455088672,0.0,0.0
3,2,1,123.98,38.37,0.0,8.11,4.06,0.026003658771514893,-1.270026683807373,102.59977992160351,-42.69024425456252,102.59977992160351,-19.99103102119493,0.7115082217421325,0.9,2.4195749780081717,5.4208260775996,-5.4208260775996,804.1085123241504,181.02098705544657,43.96289948933275,-514.5461994344648,0.0,0.0,5.4208260775996,43.96289948933275,0.0,124.71,51.48,0.0,0.7115082217421325,8.65,0.0,0.0,0.0
1,3,2,274.9,43.56,0.0,8.25,4.13,-1.440626859664917,-4.241927146911621,10.617615387595103,-49.97932625759223,10.617615387595103,-0.18947368421052882,0.9,0.9,1.0797628340676917,221.9916211306831,-221.9916211306831,124.64590344484705,111.40639664265923,1831.4308743281354,-1033.7415872078209,79.94915095800913,0.0,142.04247017267397,1502.040372381138,0.0,336.5,38.37,0.0,0.9,8.11,0.0,0.0,0.0
2,3,2,112.45,43.56,0.0,8.25,4.13,0.09280219674110413,-45.704872131347656,152.95513792707698,-50.0,152.95513792707698,-0.18947368421052882,0.9,0.9,3.926513284857329,-79.94915095800913,79.94915095800913,1411.5892674848099,119.10680096398887,659.5804954035754,-1095.1382819261871,0.0,79.94915095800913,0.0,-330.18999345657767,0.0,109.85,38.37,0.0,0.9,8.11,79.94915095800913,0.0,0.0
3,3,2,126.91,43.56,0.0,8.25,4.13,-0.2933915853500366,-1.2935166358947754,71.47465684673986,-43.00223863818054,71.47465684673986,-0.18947368421052882,0.9,0.9,2.296903663250587,14.361720500721248,-14.361720500721248,571.7997087074712,126.80720528531852,118.4841941309503,-408.54555406187,0.0,0.0,14.361720500721248,118.4841941309503,0.0,123.98,38.37,0.0,0.9,8.11,0.0,0.0,0.0
1,4,3,272.6,40.75,0.0,8.1,4.05,-1.6576054096221924,-4.635025501251221,7.010607823408277,-49.99058051644104,7.010607823408277,-0.18947368421052882,0.9,0.9,0.951422682783955,225.98028854358623,-225.98028854358623,103.49878058852977,111.40639664265923,1830.4403372030483,-1022.6727572171187,61.552384558113516,0.0,164.4279039854727,1581.1531797426887,0.0,274.9,43.56,0.0,0.9,8.25,0.0,0.0,0.0
