run_id,seed,config_hash,algorithm,iteration,mg,phase,episode_reward,discounted_return,cg_cost,ba_cost,imbalance_cost,abs_deficit,environment_steps,actor_loss,kl,trpo_accepted,actor_updates,actor_grad_norm,critic_loss,critic_grad_norm,critic_updates,actor_delta,critic_delta
main_seed2,2,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,1,1,1,-46755.45647560935,-40877.02730965837,16788.23010706258,10225.612397043582,66497.07044711255,5660.8615093722,24,-0.08231482654809952,0.008082474581897259,1,1,0.7111040949821472,3426165.25,10579189.0,4,0.2181374579668045,0.26676782965660095
main_seed2,2,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,1,2,1,-31522.8133268565,-28185.601178874254,33462.34282608246,9323.500806977752,20259.783020652794,1572.8897126974148,24,-0.076575867831707,0.008324029855430126,1,1,0.6237078309059143,1496696.5,6178111.0,4,0.1924789696931839,0.26905015110969543
main_seed2,2,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,1,3,1,-26453.70103359963,-23321.578090898543,17110.007162324946,19555.139142224543,16242.255762649776,1197.4903448834252,24,-0.07483917474746704,0.006861640140414238,1,1,0.5375960469245911,917823.9375,4728139.5,4,0.2394820898771286,0.26665547490119934
main_seed2,2,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,2,1,1,-51492.94882830516,-45198.31238921739,16911.218277363783,16199.898171098965,69874.78120814759,5621.860586268483,48,-0.21975994110107422,0.008221848867833614,1,1,2.8925893306732178,4163945.75,11777253.0,4,0.16208532452583313,0.2552681565284729
main_seed2,2,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,2,2,1,-30110.158460115774,-26592.370201247308,30602.421959145828,11478.663734406447,18139.231226679272,1567.5617132010677,48,-0.079648956656456,0.007775335106998682,1,1,1.3342344760894775,1102459.125,5938459.0,4,0.1892685890197754,0.2638762891292572
main_seed2,2,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,2,3,1,-28623.32356941427,-25502.082434526536,19991.961888362537,22180.974671157343,15073.710579308663,1262.1176838429046,48,-0.05904977023601532,0.0071216728538274765,1,1,0.8368136882781982,1000048.75,5241574.0,4,0.23301970958709717,0.2625299096107483
main_seed2,2,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,3,1,1,-50793.9441578959,-44715.93262545315,16892.75207476182,14649.636362269815,70045.49987876017,5626.702369511786,72,-0.06561952084302902,0.007780635729432106,1,1,0.7520593404769897,4005619.75,12153341.0,4,0.190822571516037,0.2524785101413727
main_seed2,2,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,3,2,1,-37115.407519042885,-33142.9844729842,35773.06578036932,17052.070121030534,21405.67913668591,1936.264651093658,72,-0.11358601599931717,0.008195710368454456,1,1,1.34285306930542,1773210.0,7600867.5,4,0.19679337739944458,0.2554631233215332
main_seed2,2,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,3,3,1,-23447.90797382821,-20747.077576414842,20406.359649737846,9773.970726239651,16715.485571678924,1259.8856366715188,72,-0.09234146028757095,0.006936546880751848,1,1,0.9391416311264038,617857.9375,4494968.5,4,0.2362288534641266,0.24979890882968903
main_seed2,2,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,4,1,1,-45202.97503010767,-39689.60746420441,14730.526943941608,5815.996236233033,69859.4268800407,5908.707487154033,96,-0.08129246532917023,0.007109813392162323,1,1,0.7237858176231384,2779470.75,11924615.0,4,0.26203101873397827,0.24585750699043274
main_seed2,2,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,4,2,1,-34196.451605474955,-30273.662121994137,31704.278264523982,18569.15211240814,18119.472834017797,1442.5710628330924,96,-0.0813056081533432,0.007904348894953728,1,1,0.8931323885917664,1513212.0,7132193.5,4,0.25000324845314026,0.25074976682662964
main_seed2,2,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,4,3,1,-25146.291261883758,-22303.43802998094,17558.4888517831,16856.46717512628,15877.626496858138,1230.1555714223555,96,-0.08863618969917297,0.008404041640460491,1,1,0.8386521935462952,720163.0625,4703032.5,4,0.1401059776544571,0.2510661482810974
main_seed2,2,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,5,1,1,-48862.75205292473,-42859.78763874454,20856.169460490975,15230.36004626171,61638.97459909675,5109.8543202403,120,-0.053791582584381104,0.008203458972275257,1,1,0.7579125165939331,3668655.75,12553891.0,4,0.21232831478118896,0.24259714782238007
