run_id,seed,config_hash,algorithm,iteration,mg,phase,episode_reward,discounted_return,cg_cost,ba_cost,imbalance_cost,abs_deficit,environment_steps,actor_loss,kl,trpo_accepted,actor_updates,actor_grad_norm,critic_loss,critic_grad_norm,critic_updates,actor_delta,critic_delta
main_seed4,4,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,1,1,1,-47637.4269428776,-41840.471506002286,16796.688424051805,8281.726455799762,70196.43900590364,5623.620912833202,24,-0.06252215057611465,0.008474054746329784,1,1,0.5606105923652649,3389876.25,11269315.0,4,0.20637042820453644,0.266050785779953
main_seed4,4,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,1,2,1,-32192.847691641706,-28615.824323747824,30545.521622916734,12892.762716540827,20947.411043825865,1526.9490692035831,24,-0.06158488988876343,0.007441313937306404,1,1,0.7993638515472412,1500388.375,6329419.0,4,0.23828524351119995,0.26726269721984863
main_seed4,4,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,1,3,1,-22686.283547054285,-20020.86051970275,16736.418879539757,11010.631982384104,17625.516232184702,1392.188636644591,24,-0.0701054036617279,0.008002710528671741,1,1,0.8601868748664856,557171.125,4050257.75,4,0.18520258367061615,0.2679193913936615
main_seed4,4,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,2,1,1,-44713.772876977004,-39250.45058462985,18442.613116422683,5129.065673562423,65855.8669639689,5432.7198246024955,48,-0.12274256348609924,0.007009236607700586,1,1,1.5517042875289917,2811538.25,10849132.0,4,0.22251129150390625,0.2645949721336365
main_seed4,4,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,2,2,1,-31928.761265824243,-28277.43129699624,33320.83699852077,13922.659376355685,16614.026156772037,1303.313960649748,48,-0.07084555923938751,0.006351790856570005,1,1,0.6204836368560791,1441735.625,5996747.0,4,0.2673875391483307,0.2613045871257782
main_seed4,4,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,2,3,1,-26062.43222823885,-22970.850291519913,19269.435108232465,18956.075307194045,13899.354041051185,1069.143178941927,48,-0.11136027425527573,0.008538193069398403,1,1,1.0478824377059937,809207.0625,4605202.5,4,0.19296401739120483,0.25514811277389526
main_seed4,4,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,3,1,1,-53439.17736219319,-46896.010410636794,16015.23583110678,21838.352780543297,69024.76611273631,5691.204161487154,72,-0.07480063289403915,0.00609401473775506,1,1,0.528597891330719,4455083.5,12312607.0,4,0.29206058382987976,0.24130599200725555
main_seed4,4,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,3,2,1,-33767.678861832486,-30168.861723022434,32957.624812547896,15915.244036730002,18662.488874387076,1572.4987582191761,72,-0.0861421599984169,0.008177229203283787,1,1,0.8246331214904785,1532739.875,6562139.0,4,0.17056183516979218,0.25827279686927795
main_seed4,4,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,3,3,1,-24721.18840666821,-22335.15599060095,18219.742344932616,13865.916811502844,17356.717656900964,1377.160906393899,72,-0.07936473190784454,0.009031758643686771,1,1,1.2690109014511108,765201.8125,4336532.5,4,0.13842898607254028,0.2527392506599426
main_seed4,4,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,4,1,1,-46781.61520825596,-40773.52721683377,20368.0949722082,12657.46771696633,60537.66772733738,5121.018755321468,96,-0.0761614516377449,0.008927901275455952,1,1,1.481837272644043,3390921.75,11171469.0,4,0.12616242468357086,0.23975344002246857
