mg,hour,time_index,load,wind,pv,price_grid,price_mg,latent_cg,latent_ba,cg_raw,ba_raw,p_cg,p_ba,soc_before,soc_after,p_loss,p_de,unbalanced,cg_cost,ba_cost,imbalance_cost,reward,mg_import,mg_export,grid_power,transaction_expense,balance_residual,obs_load,obs_wind,obs_pv,obs_soc,obs_price,sold_to_mg1,sold_to_mg2,sold_to_mg3
1,1,0,457.7,51.48,0.0,8.65,4.33,0.08615469932556152,0.5717567801475525,108.59421654453409,25.83241487182526,108.59421654453409,25.83241487182526,0.5,0.2270798434544709,3.718132628327187,275.5115012119678,-275.5115012119678,779.6798199567963,740.1693694898355,2383.1744854835215,-1951.5118374650767,0.0,0.0,275.5115012119678,2383.1744854835215,0.0,447.3,44.12,0.0,0.5,8.87,0.0,0.0,0.0
2,1,0,110.5,51.48,0.0,8.65,4.33,-0.9549258947372437,-0.9711013436317444,36.119301047902475,-37.459393227643126,36.119301047902475,-37.459393227643126,0.5,0.8548642356626097,1.0027981564051869,61.36289033614584,-61.36289033614584,580.0726196543225,266.70056585253144,530.7890014076615,-688.7810934572577,0.0,0.0,61.36289033614584,530.7890014076615,0.0,119.6,44.12,0.0,0.5,8.87,0.0,0.0,0.0
3,1,0,124.71,51.48,0.0,8.65,4.33,-0.07704174518585205,-0.4551253318786621,92.31103191056185,-21.305145357146923,92.31103191056185,-21.305145357146923,0.5,0.7013988808928957,2.4497177310682985,4.673831177653369,-4.673831177653369,725.2796982180956,396.08674293150284,40.42863968670164,-580.89754041815,0.0,0.0,4.673831177653369,40.42863968670164,0.0,134.98,44.12,0.0,0.5,8.87,0.0,0.0,0.0
1,2,1,336.5,38.37,0.0,8.11,4.06,0.3714424967765808,0.15063755214214325,135.52528049626696,7.475419702469497,135.52528049626696,7.475419702469497,0.2270798434544709,0.1479370553205146,3.6274140039747294,158.75671380523826,-158.75671380523826,986.9781278327408,942.7429080076593,1287.5169489604823,-1608.6189924004411,16.868114193877275,0.0,141.88859961136097,1219.201086475279,0.0,457.7,51.48,0.0,0.2270798434544709,8.65,0.0,0.0,0.0
2,2,1,109.85,38.37,0.0,8.11,4.06,-0.3263617157936096,-0.6197476387023926,95.86530266319821,-27.547614777709757,95.86530266319821,-4.931104506180582,0.8548642356626097,0.9,2.5860839631403527,-16.868114193877275,16.868114193877275,979.3601066627359,131.59546633462475,136.8004061123447,-623.8779895548527,0.0,16.868114193877275,0.0,-68.48454362714173,0.0,110.5,51.48,0.0,0.8548642356626097,8.65,16.868114193877275,0.0,0.0
3,2,1,123.98,38.37,0.0,8.11,4.06,-1.306286096572876,-0.1569582223892212,13.66673304667061,-7.784093188660071,13.66673304667061,-7.784093188660071,0.7013988808928957,0.7739449684233806,0.8850527971602107,80.61241293914969,-80.61241293914969,189.17812512676136,274.1063460887221,653.766668936504,-558.5255700759938,0.0,0.0,80.61241293914969,653.766668936504,0.0,124.71,51.48,0.0,0.7013988808928957,8.65,0.0,0.0,0.0
1,3,2,274.9,43.56,0.0,8.25,4.13,0.2945610582828522,0.1730698049068451,128.63273862572018,8.56811323895467,128.63273862572018,4.525912214937989,0.1479370553205146,0.1,3.5343730168131633,101.71572217615497,-101.71572217615497,932.8049546545774,1027.0813429128111,839.1547079532785,-1399.5205027603336,101.71572217615497,0.0,0.0,420.08593258752,0.0,336.5,38.37,0.0,0.1479370553205146,8.11,0.0,0.0,0.0
2,3,2,112.45,43.56,0.0,8.25,4.13,0.45316147804260254,0.32238873839378357,199.42919833319007,15.583261585665861,199.42919833319007,15.583261585665861,0.9,0.7341656675193067,5.171449198377119,-140.9510107204788,140.9510107204788,1800.0250856559428,219.73557033739684,1162.84583844395,-1591.3032472186449,0.0,101.71572217615497,-39.23528854432382,-420.08593258752,0.0,109.85,38.37,0.0,0.9,8.11,101.71572217615497,0.0,0.0
3,3,2,126.91,43.56,0.0,8.25,4.13,0.880071759223938,-1.8931083679199219,170.64552679184658,-47.782178081696195,170.64552679184658,-13.431886475101706,0.7739449684233806,0.9,4.0154728063348974,-69.84816751041001,69.84816751041001,1376.0895208942634,162.78792648953223,576.2473819608825,-1057.5624146723392,0.0,0.0,-69.84816751041001,0.0,0.0,123.98,38.37,0.0,0.7739449684233806,8.11,0.0,0.0,0.0
1,4,3,272.6,40.75,0.0,8.1,4.05,-0.41633597016334534,0.27612632513046265,60.61607980685897,13.465806499686847,60.61607980685897,-0.02105263157894797,0.1,0.1,2.0269005435056004,173.2818733682256,-173.2818733682256,439.48588045756037,1052.5389067811634,1403.5831742826274,-1447.8039807606756,62.96246430145432,0.0,110.31940906677129,1148.5851938617373,0.0,274.9,43.56,0.0,0.1,8.25,0.0,0.0,0.0
2,4,3,110.5,40.75,0.0,8.1,4.05,-1.4093337059020996,0.3949242830276489,15.770641763644122,18.779881385357413,15.770641763644122,18.779881385357413,0.7341656675193067,0.5350143742331374,1.5060104629800308,36.705487313978495,-36.705487313978495,456.4674650939413,418.89310316864686,297.3144472432258,-586.337507752907,0.0,0.0,36.705487313978495,297.3144472432258,0.0,112.45,43.56,0.0,0.7341656675193067,8.25,0.0,0.0,0.0
