mg,hour,time_index,load,wind,pv,price_grid,price_mg,latent_cg,latent_ba,cg_raw,ba_raw,p_cg,p_ba,soc_before,soc_after,p_loss,p_de,unbalanced,cg_cost,ba_cost,imbalance_cost,reward,mg_import,mg_export,grid_power,transaction_expense,balance_residual,obs_load,obs_wind,obs_pv,obs_soc,obs_price,sold_to_mg1,sold_to_mg2,sold_to_mg3
1,1,0,457.7,51.48,0.0,8.65,4.33,0.14506796002388,-0.44529959559440613,114.40588161678893,-20.901380911468024,114.40588161678893,-20.901380911468024,0.5,0.6975631186589462,2.899690014106418,315.6151893087855,-315.6151893087855,823.4201594110019,370.48425673594414,2730.0713875209944,-1252.4102127073866,168.85303920347354,0.0,146.76215010531195,2000.626258161989,0.0,447.3,44.12,0.0,0.5,8.87,0.0,0.0,0.0
2,1,0,110.5,51.48,0.0,8.65,4.33,-0.0517452135682106,-0.2722945511341095,132.76212890951336,-13.287931264615638,132.76212890951336,-13.287931264615638,0.5,0.6252353470138485,3.419083952897954,-57.035113691999754,57.035113691999754,1253.0448420376913,442.1326523374609,493.3537334357979,-255.91272993361213,0.0,57.035113691999754,0.0,-246.96204228635895,0.0,119.6,44.12,0.0,0.5,8.87,57.035113691999754,0.0,0.0
3,1,0,124.71,51.48,0.0,8.65,4.33,1.2361654043197632,0.10921590775251389,184.4358398782705,5.439186153845608,184.4358398782705,5.439186153845608,0.5,0.44174540890688835,4.827100520642323,-111.8179255114738,111.8179255114738,1502.7297304929805,611.6599326983832,967.2250556742484,-477.53906831723907,0.0,111.8179255114738,0.0,-484.17161746468156,0.0,134.98,44.12,0.0,0.5,8.87,111.8179255114738,0.0,0.0
1,2,1,336.5,38.37,0.0,8.11,4.06,-0.45587924122810364,0.1658877581357956,57.32802643378139,8.219132448409779,57.32802643378139,8.219132448409779,0.6975631186589462,0.6096508087541569,2.0783431776438235,234.66118429545264,-234.66118429545264,417.53698238104744,366.79018132838763,1903.1022046361209,-872.0825353604431,111.85544601744928,0.0,122.80573827800336,1450.0876482654512,0.0,457.7,51.48,0.0,0.6975631186589462,8.65,0.0,0.0,0.0
2,2,1,109.85,38.37,0.0,8.11,4.06,0.19291603565216064,0.4521184265613556,166.67810711031046,21.18193984627044,166.67810711031046,21.18193984627044,0.6252353470138485,0.4010170884643425,4.524600939131618,-111.85544601744928,111.85544601744928,1522.8717429496219,566.1579416913316,907.1476672015136,-449.9970439335002,0.0,111.85544601744928,0.0,-454.13311083084403,0.0,110.5,51.48,0.0,0.6252353470138485,8.65,111.85544601744928,0.0,0.0
3,2,1,123.98,38.37,0.0,8.11,4.06,-0.8322235345840454,0.1986258178949356,31.8331867370519,9.80271573455933,31.8331867370519,9.80271573455933,0.44174540890688835,0.33767543667266053,1.6001180494322245,45.57421557782101,-45.57421557782101,302.5776568317137,726.2980750130491,369.60688833612835,-186.90061438815303,0.0,0.0,45.57421557782101,369.60688833612835,0.0,124.71,51.48,0.0,0.44174540890688835,8.65,0.0,0.0,0.0
1,3,2,274.9,43.56,0.0,8.25,4.13,0.7234501242637634,-0.13417764008045197,161.90418415093623,-6.668908417258574,161.90418415093623,-6.668908417258574,0.6096508087541569,0.6717861371006051,3.9759055146735536,80.08062978099585,-80.08062978099585,1201.4169485925554,354.62041094812344,660.6651956932158,-328.42008525276066,80.08062978099585,0.0,0.0,330.73300099551284,0.0,336.5,38.37,0.0,0.6096508087541569,8.11,0.0,0.0,0.0
2,3,2,112.45,43.56,0.0,8.25,4.13,0.23662658035755157,0.3533622622489929,172.52296496748647,16.967699591791508,172.52296496748647,16.967699591791508,0.4010170884643425,0.22160769016329265,4.66101329118556,-115.93965126809242,115.93965126809242,1571.1381591682346,820.4117844214038,956.5021229617624,-478.25695420458584,0.0,80.08062978099585,-35.85902148709657,-330.73300099551284,0.0,109.85,38.37,0.0,0.4010170884643425,8.11,80.08062978099585,0.0,0.0
3,3,2,126.91,43.56,0.0,8.25,4.13,-0.25665488839149475,0.5517337918281555,74.88359153424655,25.09092623398306,74.88359153424655,22.515008150934946,0.33767543667266053,0.1,2.81917199370363,-11.229427691477866,11.229427691477866,596.3454134841172,994.4157366542374,92.6427784546924,-73.50447330737867,0.0,0.0,-11.229427691477866,0.0,0.0,123.98,38.37,0.0,0.33767543667266053,8.11,0.0,0.0,0.0
1,4,3,272.6,40.75,0.0,8.1,4.05,-0.7913560271263123,-0.09097720682621002,34.08234637221194,-4.536351671127688,34.08234637221194,-4.536351671127688,0.6717861371006051,0.7135379057021168,1.4059198940216848,203.70992519293748,-203.70992519293748,267.3600325563592,304.1792654404611,1650.0503940627934,-753.9534632881935,30.447532800521913,0.0,173.26239239241556,1526.7378862206797,0.0,274.9,43.56,0.0,0.6717861371006051,8.25,0.0,0.0,0.0
