run_id,seed,config_hash,algorithm,iteration,mg,phase,episode_reward,discounted_return,cg_cost,ba_cost,imbalance_cost,abs_deficit,environment_steps,actor_loss,kl,actor_updates,trpo_accepted,actor_grad_norm,critic_loss,critic_grad_norm,critic_updates,actor_delta,critic_delta
smoke_seed0,0,b166c03d6b1eebd1b668487aa2ce173962a864f859fc260656c803ca7c8bc2fa,F-MADRL,1,1,1,-50260.50459059377,-43979.08828787272,17861.18856983824,16187.196777099325,66472.62383424999,5403.206196007728,24,-0.00277072680182755,5.362291994970292e-05,4,0,1.1449217796325684,4073299.25,11205237.0,4,0.026259029284119606,0.27016058564186096
smoke_seed0,0,b166c03d6b1eebd1b668487aa2ce173962a864f859fc260656c803ca7c8bc2fa,F-MADRL,1,2,1,-33821.81813996627,-30027.896105267202,29129.593136879663,21814.57380435792,16699.469338694966,1370.6147096213558,24,-0.001082832575775683,1.9181083189323545e-05,4,0,0.5548153519630432,1624422.5,6276168.0,4,0.02667778544127941,0.2696302533149719
smoke_seed0,0,b166c03d6b1eebd1b668487aa2ce173962a864f859fc260656c803ca7c8bc2fa,F-MADRL,1,3,1,-26796.436836257217,-23678.010579908834,21643.59152211251,16709.36978442331,15239.912365978613,1247.5863601212154,24,-0.0028815020341426134,3.436143742874265e-05,4,0,1.3447157144546509,871873.6875,4766583.5,4,0.02639373019337654,0.266888827085495
smoke_seed0,0,b166c03d6b1eebd1b668487aa2ce173962a864f859fc260656c803ca7c8bc2fa,F-MADRL,2,1,1,-54766.473879129975,-48081.16531736046,14237.611264354618,22821.137104765185,72474.19938914015,5920.648922385872,48,-0.0003280043601989746,1.0277300134475809e-05,4,0,0.5682691931724548,4730866.5,12313860.0,4,0.017608262598514557,0.2636771500110626
smoke_seed0,0,b166c03d6b1eebd1b668487aa2ce173962a864f859fc260656c803ca7c8bc2fa,F-MADRL,2,2,1,-34514.51922630553,-30539.56833041326,33071.66589003225,17949.519782681375,18007.852779897436,1395.015788615599,48,-0.0014802118530496955,3.0047318432480097e-05,4,0,0.6554182767868042,1645427.375,6556070.5,4,0.0238354429602623,0.2584886848926544
smoke_seed0,0,b166c03d6b1eebd1b668487aa2ce173962a864f859fc260656c803ca7c8bc2fa,F-MADRL,2,3,1,-27604.136280015482,-24502.278752009355,19437.171311673643,17253.629231039944,18517.47201731737,1577.464982351458,48,-0.0008208006620407104,2.8972484869882464e-05,4,0,0.961361825466156,869098.4375,4935896.0,4,0.01973182149231434,0.2623758912086487
smoke_seed0,0,b166c03d6b1eebd1b668487aa2ce173962a864f859fc260656c803ca7c8bc2fa,F-MADRL,3,1,1,-52413.193541975226,-45943.762802475176,15204.480408953495,18783.15206209565,70838.75461290129,5784.15639564051,72,-0.001473158597946167,1.130731834564358e-05,4,0,2.2042317390441895,4280689.5,12220507.0,4,0.01602752134203911,0.26265355944633484
smoke_seed0,0,b166c03d6b1eebd1b668487aa2ce173962a864f859fc260656c803ca7c8bc2fa,F-MADRL,3,2,1,-39592.98590178541,-35158.21475741391,35554.51198393392,19210.669830362458,24420.789989274446,1756.537656475344,72,-0.0023106287699192762,3.1595274776918814e-05,4,0,1.2417093515396118,2601443.75,8152813.0,4,0.021539591252803802,0.2554197609424591
smoke_seed0,0,b166c03d6b1eebd1b668487aa2ce173962a864f859fc260656c803ca7c8bc2fa,F-MADRL,3,3,1,-19367.14995073006,-17156.057195563004,17292.172403647994,8894.150057758321,12547.977440053808,1039.1227870346042,72,-0.0013258556136861444,2.6244922992191277e-05,4,0,1.0304468870162964,379424.65625,3142793.0,4,0.01684010587632656,0.2566423714160919
smoke_seed0,0,b166c03d6b1eebd1b668487aa2ce173962a864f859fc260656c803ca7c8bc2fa,F-MADRL,4,1,1,-46960.89748090274,-41147.65894833018,17405.16877185925,9514.199292545556,67002.42689740067,5555.304076377761,96,-0.0004964172840118408,8.03846796770813e-06,4,0,1.169947862625122,3335015.25,11639625.0,4,0.01193996425718069,0.25828033685684204
smoke_seed0,0,b166c03d6b1eebd1b668487aa2ce173962a864f859fc260656c803ca7c8bc2fa,F-MADRL,4,2,1,-34939.51574133187,-31133.50870948885,31455.396421651858,17125.690734506337,21297.944326505545,1596.6969463467517,96,-0.0002625634369906038,1.8594253560877405e-05,4,0,0.5559645891189575,1956704.375,7167090.5,4,0.018077297136187553,0.2558010220527649
smoke_seed0,0,b166c03d6b1eebd1b668487aa2ce173962a864f859fc260656c803ca7c8bc2fa,F-MADRL,4,3,1,-25666.477894085867,-22920.12749298499,20303.59800211126,17420.585467408902,13608.77231865157,1115.34741600593,96,-0.0014509757747873664,2.130767643393483e-05,4,0,1.138748049736023,702503.5625,4764807.5,4,0.017291810363531113,0.25554996728897095
smoke_seed0,0,b166c03d6b1eebd1b668487aa2ce173962a864f859fc260656c803ca7c8bc2fa,F-MADRL,5,1,1,-47920.1845811322,-41884.64860779005,18159.958906586893,10248.945404571827,67431.46485110567,5401.350130665548,120,-0.0005118598346598446,4.728853582491865e-06,4,0,1.8004943132400513,3350559.0,12461741.0,4,0.01058981567621231,0.25561225414276123
smoke_seed0,0,b166c03d6b1eebd1b668487aa2ce173962a864f859fc260656c803ca7c8bc2fa,F-MADRL,5,2,1,-28605.439394256657,-25636.349241384243,30841.804901860094,8760.455379885727,17608.61850676749,1520.6751948908436,120,0.0004677822289522737,9.39277640554792e-07,4,0,1.3639442920684814,893544.0625,5946679.0,4,0.010228937491774559,0.2527376711368561
smoke_seed0,0,b166c03d6b1eebd1b668487aa2ce173962a864f859fc260656c803ca7c8bc2fa,F-MADRL,5,3,1,-21417.02599468873,-18949.741488619802,19227.092601574885,11197.746461029834,12409.212926772743,1039.7332544857732,120,0.00014864404511172324,9.529825547360815e-06,4,0,0.40446552634239197,479220.84375,3689146.25,4,0.011629766784608364,0.2565380036830902
smoke_seed0,0,b166c03d6b1eebd1b668487aa2ce173962a864f859fc260656c803ca7c8bc2fa,F-MADRL,6,1,1,-48302.04124814419,-42357.37337115274,18343.133204406484,11910.357799091547,66350.59149279035,5437.280979636855,144,-0.0006088912487030029,7.391295639536111e-06,4,0,1.1693283319473267,3570829.25,12950311.0,4,0.01080920547246933,0.2544008195400238
smoke_seed0,0,b166c03d6b1eebd1b668487aa2ce173962a864f859fc260656c803ca7c8bc2fa,F-MADRL,6,2,1,-32984.09306646854,-29667.09228497435,30683.888083942722,15808.764349098059,19475.53369989629,1598.5925134634604,144,-0.001309851766563952,9.112768566410523e-06,4,0,1.3815134763717651,1583902.875,7127792.0,4,0.01139921136200428,0.25197821855545044
smoke_seed0,0,b166c03d6b1eebd1b668487aa2ce173962a864f859fc260656c803ca7c8bc2fa,F-MADRL,6,3,1,-26486.654896538334,-23695.231716265167,21411.407816151823,18675.431696651085,12886.470280273756,1144.5301373630086,144,-0.0006079822778701782,3.178162614858593e-06,4,0,1.5935900211334229,1036429.5,5012452.5,4,0.011805135756731033,0.2520846128463745
smoke_seed0,0,b166c03d6b1eebd1b668487aa2ce173962a864f859fc260656c803ca7c8bc2fa,F-MADRL,7,1,1,-47812.10905624681,-42070.54985525666,20409.936188855252,11751.96208206798,63462.31984157039,5148.433941676678,168,-0.00010401507461210713,3.7316665384423686e-06,4,0,2.7536721229553223,3452624.75,13267364.0,4,0.007907642051577568,0.25384002923965454
