mg,hour,time_index,load,wind,pv,price_grid,price_mg,latent_cg,latent_ba,cg_raw,ba_raw,p_cg,p_ba,soc_before,soc_after,p_loss,p_de,unbalanced,cg_cost,ba_cost,imbalance_cost,reward,mg_import,mg_export,grid_power,transaction_expense,balance_residual,obs_load,obs_wind,obs_pv,obs_soc,obs_price,sold_to_mg1,sold_to_mg2,sold_to_mg3
1,1,0,457.7,51.48,0.0,8.65,4.33,0.14271663129329681,-0.43664851784706116,114.17555084735167,-20.543127911965726,114.17555084735167,-20.543127911965726,0.5,0.6941597151636744,2.902248458707719,315.48982552332177,-315.48982552332177,821.6762077783507,373.06400040718154,2728.9869907767334,-1961.8635994811327,169.65841804583778,0.0,145.831407477484,1996.062624818714,0.0,447.3,44.12,0.0,0.5,8.87,0.0,0.0,0.0
2,1,0,110.5,51.48,0.0,8.65,4.33,-0.04596253111958504,-0.28435975313186646,133.5697730734441,-13.846765543265741,133.5697730734441,-13.846765543265741,0.5,0.6305442726610245,3.4240601506035673,-57.27894737957479,57.27894737957479,1259.2670315767368,437.8616471136623,495.4628948333219,-1096.2957867618604,0.0,57.27894737957479,0.0,-248.01784215355883,0.0,119.6,44.12,0.0,0.5,8.87,57.27894737957479,0.0,0.0
3,1,0,124.71,51.48,0.0,8.65,4.33,1.2377434968948364,0.11991044878959656,184.48108011019178,5.9669511819133,184.48108011019178,5.9669511819133,0.5,0.43618998755880733,4.838560625842101,-112.37947066626297,112.37947066626297,1503.1511301671328,616.1629960620943,972.0824212631748,-1545.6982737462008,0.0,112.37947066626297,0.0,-486.60310798491867,0.0,134.98,44.12,0.0,0.5,8.87,112.37947066626297,0.0,0.0
1,2,1,336.5,38.37,0.0,8.11,4.06,-0.45971792936325073,0.17451044917106628,57.01457118308082,8.63801291973071,57.01457118308082,8.63801291973071,0.6941597151636744,0.601844943946708,2.0804516820562307,234.55786757924471,-234.55786757924471,415.45370391746604,373.4761368964464,1902.2643060676744,-1345.5970734407933,112.27128596251967,0.0,122.28658161672504,1447.5655979194698,0.0,457.7,51.48,0.0,0.6941597151636744,8.65,0.0,0.0,0.0
2,2,1,109.85,38.37,0.0,8.11,4.06,0.20009109377861023,0.4389713704586029,167.6448009162339,20.63957251490861,167.6448009162339,20.63957251490861,0.6305442726610245,0.4120245260640329,4.533087468622851,-112.27128596251967,112.27128596251967,1530.8187916884606,555.2591203880276,910.5201291560345,-1498.2990206162613,0.0,112.27128596251967,0.0,-455.8214210078298,0.0,110.5,51.48,0.0,0.6305442726610245,8.65,112.27128596251967,0.0,0.0
3,2,1,123.98,38.37,0.0,8.11,4.06,-0.8323193192481995,0.2087937295436859,31.828059445241628,10.290580613056276,31.828059445241628,10.290580613056276,0.43618998755880733,0.32699570639362363,1.609772801165958,45.10113274286806,-45.10113274286806,302.54476637332726,738.1878476075518,365.77018654465996,-703.2514002627695,0.0,0.0,45.10113274286806,365.77018654465996,0.0,124.71,51.48,0.0,0.43618998755880733,8.65,0.0,0.0,0.0
1,3,2,274.9,43.56,0.0,8.25,4.13,0.7219826579093933,-0.12719480693340302,161.81359047242344,-6.325663793137237,161.81359047242344,-6.325663793137237,0.601844943946708,0.6607350600936183,3.9809585335857243,79.83303185429949,-79.83303185429949,1200.661205801037,365.44761175928954,658.6225127979708,-1112.365665179149,79.83303185429949,0.0,0.0,329.7104215582569,0.0,336.5,38.37,0.0,0.601844943946708,8.11,0.0,0.0,0.0
2,3,2,112.45,43.56,0.0,8.25,4.13,0.2415318489074707,0.3422422707080841,173.17189706431114,16.473886449211694,173.17189706431114,16.473886449211694,0.4120245260640329,0.2377911459675712,4.664115670270457,-116.09166784325238,116.09166784325238,1576.5290204149653,800.9203637694469,957.7562597068321,-1667.6028219456223,0.0,79.83303185429949,-36.25863598895289,-329.7104215582569,0.0,109.85,38.37,0.0,0.4120245260640329,8.11,79.83303185429949,0.0,0.0
3,3,2,126.91,43.56,0.0,8.25,4.13,-0.25628045201301575,0.5604327917098999,74.9186763981225,25.41492379850095,74.9186763981225,21.50246292317945,0.32699570639362363,0.1,2.7996227864260392,-10.271516534875929,10.271516534875929,596.5991865689343,1000.290240883583,84.7400114127264,-840.8147194326218,0.0,0.0,-10.271516534875929,0.0,0.0,123.98,38.37,0.0,0.32699570639362363,8.11,0.0,0.0,0.0
1,4,3,272.6,40.75,0.0,8.1,4.05,-0.795091450214386,-0.0847063735127449,33.871633136284174,-4.22521795430656,33.871633136284174,-4.22521795430656,0.6607350600936183,0.6995531605393434,1.4079283036395525,203.61151312166197,-203.61151312166197,266.0387705432296,317.8383965548482,1649.253256285462,-1116.56521169177,30.643881446813594,0.0,172.96763167484838,1525.145536425867,0.0,274.9,43.56,0.0,0.6607350600936183,8.25,0.0,0.0,0.0
2,4,3,110.5,40.75,0.0,8.1,4.05,-0.04674604907631874,-0.6989784240722656,133.46031592636382,-30.185947103084633,133.46031592636382,-30.185947103084633,0.2377911459675712,0.52408206115494,2.880487376465584,-30.643881446813594,30.643881446813594,1258.4231795081992,621.9912046961724,248.2154397191901,-1064.3149119617808,0.0,30.643881446813594,0.0,-124.10771985959505,0.0,112.45,43.56,0.0,0.2377911459675712,8.25,30.643881446813594,0.0,0.0
3,4,3,124.71,40.75,0.0,8.1,4.05,-0.2985268831253052,-0.24518433213233948,71.0036069043793,-12.019327637625379,71.0036069043793,-12.019327637625379,0.1,0.21398361255744108,1.9946855853350784,26.970406318581155,-26.970406318581155,568.4253219520441,1005.5585112623703,218.46029118050734,-896.2220621974609,0.0,0.0,26.970406318581155,218.46029118050734,0.0,126.91,43.56,0.0,0.1,8.25,0.0,0.0,0.0
1,5,4,245.3,27.74,0.0,8.14,4.07,0.5701922178268433,-0.07923875004053116,151.55004297204877,-3.953666230801057,151.55004297204877,-3.953666230801057,0.6995531605393434,0.7357138834108747,3.5067275348249547,73.47035079357724,-73.47035079357724,1115.9023115512405,279.62973034951546,598.0486554597188,-996.7903486802375,73.47035079357724,0.0,0.0,299.0243277298594,0.0,272.6,40.75,0.0,0.6995531605393434,8.1,0.0,0.0,0.0
2,5,4,113.75,27.74,0.0,8.14,4.07,0.5435776114463806,0.3449820876121521,209.3967828706067,16.59589573047038,209.3967828706067,16.59589573047038,0.52408206115494,0.3483402577645209,5.074653572021542,-134.90802502905555,134.90802502905555,1887.6110230469021,654.4075456893913,1098.1513237365123,-1820.084946236403,0.0,134.90802502905555,0.0,-549.0756618682561,0.0,110.5,40.75,0.0,0.52408206115494,8.1,73.47035079357724,0.0,61.43767423547831
