mg,hour,time_index,load,wind,pv,price_grid,price_mg,latent_cg,latent_ba,cg_raw,ba_raw,p_cg,p_ba,soc_before,soc_after,p_loss,p_de,unbalanced,cg_cost,ba_cost,imbalance_cost,reward,mg_import,mg_export,grid_power,transaction_expense,balance_residual,obs_load,obs_wind,obs_pv,obs_soc,obs_price,sold_to_mg1,sold_to_mg2,sold_to_mg3,run_id,seed,config_hash,iteration,stage,algorithm,scenario,checkpoint_sha256
1,1,0,457.7,51.48,0.0,8.65,4.33,3.9286255836486816,0.6441547274589539,199.92264272566237,28.386090943293734,199.92264272566237,28.386090943293734,0.5,0.2001990427021712,5.595774673379122,183.50704100442306,-183.50704100442306,1530.3069272935327,762.2958059740329,1587.3359046882595,-760.153211775068,89.48058859670935,0.0,94.0264524077137,1200.779761950475,0.0,447.3,44.12,0.0,0.5,8.87,0.0,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,087825044c19fdd2d33a34ed29fa7e927a19b832acaea425ee010c23e4c8d1a9
2,1,0,110.5,51.48,0.0,8.65,4.33,-0.6655360460281372,0.6274483799934387,58.51498349513739,27.81463626380305,58.51498349513739,27.81463626380305,0.5,0.20621435511786262,2.7561923951788088,-24.553427363761642,24.553427363761642,723.3875312824955,784.1793942377966,212.38714669653822,-125.72555452384803,0.0,24.553427363761642,0.0,-106.3163404850879,0.0,119.6,44.12,0.0,0.5,8.87,24.553427363761642,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,087825044c19fdd2d33a34ed29fa7e927a19b832acaea425ee010c23e4c8d1a9
3,1,0,124.71,51.48,0.0,8.65,4.33,0.074349045753479,0.8520164489746094,107.42123529177023,34.60607208878863,107.42123529177023,34.60607208878863,0.5,0.13472555696011967,3.8701461476111776,-64.92716123294771,64.92716123294771,841.7409340654787,874.972248759723,561.6199446649978,-287.06323875575305,0.0,64.92716123294771,0.0,-281.13460813866357,0.0,134.98,44.12,0.0,0.5,8.87,64.92716123294771,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,087825044c19fdd2d33a34ed29fa7e927a19b832acaea425ee010c23e4c8d1a9
1,2,1,336.5,38.37,0.0,8.11,4.06,3.9114155769348145,0.6325457692146301,199.91993481738584,27.99013424542266,199.91993481738584,9.48087123859285,0.2001990427021712,0.1,4.9554161211195735,93.6846100651409,-93.6846100651409,1530.2826678882882,999.5493703691504,759.7821876282926,-392.4986251978805,43.444307205352814,0.0,50.24030285978809,583.8327434466138,0.0,457.7,51.48,0.0,0.2001990427021712,8.65,0.0,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,087825044c19fdd2d33a34ed29fa7e927a19b832acaea425ee010c23e4c8d1a9
2,2,1,109.85,38.37,0.0,8.11,4.06,-0.5232746005058289,0.560714602470398,72.76872380727426,25.425372304725478,72.76872380727426,10.051183008724554,0.20621435511786262,0.10000000000000002,2.4237981363199763,-8.916108679678842,8.916108679678842,818.5705336758169,1031.980426352178,72.3096413921954,-69.55035782704783,0.0,8.916108679678842,0.0,-36.1994012394961,0.0,110.5,51.48,0.0,0.20621435511786262,8.65,8.916108679678842,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,087825044c19fdd2d33a34ed29fa7e927a19b832acaea425ee010c23e4c8d1a9
3,2,1,123.98,38.37,0.0,8.11,4.06,0.20377162098884583,0.7699577212333679,120.09972966468654,32.3452432707735,120.09972966468654,3.2733300553889455,0.13472555696011967,0.1,3.2348611944015095,-34.52819852567397,34.52819852567397,942.8069074743712,1108.1067819858363,280.0236900432159,-167.0289343086513,0.0,34.52819852567397,0.0,-140.1844860142363,0.0,124.71,51.48,0.0,0.13472555696011967,8.65,34.52819852567397,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,087825044c19fdd2d33a34ed29fa7e927a19b832acaea425ee010c23e4c8d1a9
1,3,2,274.9,43.56,0.0,8.25,4.13,3.7543182373046875,0.6045328974723816,199.890394452078,27.013361048747083,199.890394452078,-0.02105263157894797,0.1,0.1,4.868586836409981,36.339245015910905,-36.339245015910905,1530.0180315989655,1052.5389067811634,299.79877138126494,-186.56058588917182,36.339245015910905,0.0,0.0,150.08108191571205,0.0,336.5,38.37,0.0,0.1,8.11,0.0,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,087825044c19fdd2d33a34ed29fa7e927a19b832acaea425ee010c23e4c8d1a9
2,3,2,112.45,43.56,0.0,8.25,4.13,-0.39602553844451904,0.4968670606613159,87.28396129441484,22.98248499723937,87.28396129441484,-0.02105263157894651,0.10000000000000002,0.1,2.6164581732567176,-15.756450489579166,15.756450489579166,918.6734233865375,1090.2561177506923,129.9907165390281,-98.67441326530725,0.0,15.756450489579166,0.0,-65.07414052196195,0.0,109.85,38.37,0.0,0.10000000000000002,8.11,15.756450489579166,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,087825044c19fdd2d33a34ed29fa7e927a19b832acaea425ee010c23e4c8d1a9
3,3,2,126.91,43.56,0.0,8.25,4.13,0.24980860948562622,0.7255815863609314,124.47387440467814,31.01773828500714,124.47387440467814,-0.02105263157894797,0.1,0.1,3.3602564354619844,-37.74256533763722,37.74256533763722,978.3837916796401,1127.9733287202216,311.37616403550703,-182.24641622397542,0.0,20.58279452633174,-17.159770811305478,-85.00694139375008,0.0,123.98,38.37,0.0,0.1,8.11,20.58279452633174,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,087825044c19fdd2d33a34ed29fa7e927a19b832acaea425ee010c23e4c8d1a9
1,4,3,272.6,40.75,0.0,8.1,4.05,3.7151882648468018,0.5996730923652649,199.8814774393876,26.840845297787475,199.8814774393876,-0.02105263157894797,0.1,0.1,4.812208496156173,36.80178368834754,-36.80178368834754,1529.9381516424517,1052.5389067811634,298.09444787561506,-185.79204271249907,36.80178368834754,0.0,0.0,149.04722393780753,0.0,274.9,43.56,0.0,0.1,8.25,0.0,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,087825044c19fdd2d33a34ed29fa7e927a19b832acaea425ee010c23e4c8d1a9
2,4,3,110.5,40.75,0.0,8.1,4.05,-0.41916945576667786,0.5103636384010315,84.52772824093086,23.511423995994342,84.52772824093086,-0.02105263157894797,0.1,0.1,2.505133512187038,-12.251542097164858,12.251542097164858,899.4190164044394,1090.2561177506923,99.23749098703534,-84.45037362726853,0.0,12.251542097164858,0.0,-49.61874549351767,0.0,112.45,43.56,0.0,0.1,8.25,12.251542097164858,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,087825044c19fdd2d33a34ed29fa7e927a19b832acaea425ee010c23e4c8d1a9
3,4,3,124.71,40.75,0.0,8.1,4.05,0.2400192767381668,0.7405596375465393,123.55139571398806,31.474158107502088,123.55139571398806,-0.02105263157894797,0.1,0.1,3.285606861648182,-36.284736220760934,36.284736220760934,970.8506092355781,1127.9733287202216,293.9063633881635,-174.23434228378957,0.0,24.550241591182683,-11.73449462957825,-99.42847844428987,0.0,126.91,43.56,0.0,0.1,8.25,24.550241591182683,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,087825044c19fdd2d33a34ed29fa7e927a19b832acaea425ee010c23e4c8d1a9
1,5,4,245.3,27.74,0.0,8.14,4.07,3.697500705718994,0.5967196822166443,199.8772122681899,26.73556274037535,199.8772122681899,-0.02105263157894797,0.1,0.1,4.551923192732219,22.25576355612128,-22.25576355612128,1529.899944045281,1052.5389067811634,181.16191534682724,-133.17163892260118,20.244419600824017,0.0,2.0113439552972636,98.76712757147348,0.0,272.6,40.75,0.0,0.1,8.1,0.0,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,087825044c19fdd2d33a34ed29fa7e927a19b832acaea425ee010c23e4c8d1a9
2,5,4,113.75,27.74,0.0,8.14,4.07,-0.4068116247653961,0.5021295547485352,85.9933035021055,23.189514584853214,85.9933035021055,-0.02105263157894797,0.1,0.1,2.274245017410531,2.3119941468839897,-2.3119941468839897,909.642810570719,1090.2561177506923,18.81963235563568,-48.46681312646429,0.0,0.0,2.3119941468839897,18.81963235563568,0.0,110.5,40.75,0.0,0.1,8.1,0.0,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,087825044c19fdd2d33a34ed29fa7e927a19b832acaea425ee010c23e4c8d1a9
3,5,4,128.38,27.74,0.0,8.14,4.07,0.2441229373216629,0.7310042381286621,123.93862365282796,31.183967379839768,123.93862365282796,-0.02105263157894797,0.1,0.1,3.03315142042498,-20.244419600824017,20.244419600824017,974.010836536025,1127.9733287202216,164.7895755507075,-116.1949923029433,0.0,20.244419600824017,0.0,-82.39478777535375,0.0,124.71,40.75,0.0,0.1,8.1,20.244419600824017,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,087825044c19fdd2d33a34ed29fa7e927a19b832acaea425ee010c23e4c8d1a9
1,6,5,233.7,30.15,0.0,8.13,4.07,3.602062463760376,0.5816299915313721,199.85140797225708,26.192456601096666,199.85140797225708,-0.02105263157894797,0.1,0.1,4.599607106813563,8.319251766135409,-8.319251766135409,1529.6687942761082,1052.5389067811634,67.63551685868089,-82.08013660755184,8.319251766135409,0.0,0.0,33.859354688171116,0.0,245.3,27.74,0.0,0.1,8.14,0.0,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,087825044c19fdd2d33a34ed29fa7e927a19b832acaea425ee010c23e4c8d1a9
2,6,5,120.25,30.15,0.0,8.13,4.07,-0.34420448541641235,0.47452694177627563,93.62838772482812,22.092486656341155,93.62838772482812,-0.02105263157894797,0.1,0.1,2.4751467018649835,-1.0321883913841816,1.0321883913841816,963.4329321854493,1090.2561177506923,8.391691621953397,-44.85004222860186,0.0,1.0321883913841816,0.0,-4.201006752933619,0.0,113.75,27.74,0.0,0.1,8.14,1.0321883913841816,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,087825044c19fdd2d33a34ed29fa7e927a19b832acaea425ee010c23e4c8d1a9
