mg,hour,time_index,load,wind,pv,price_grid,price_mg,latent_cg,latent_ba,cg_raw,ba_raw,p_cg,p_ba,soc_before,soc_after,p_loss,p_de,unbalanced,cg_cost,ba_cost,imbalance_cost,reward,mg_import,mg_export,grid_power,transaction_expense,balance_residual,obs_load,obs_wind,obs_pv,obs_soc,obs_price,sold_to_mg1,sold_to_mg2,sold_to_mg3,run_id,seed,config_hash,iteration,stage,algorithm,scenario,checkpoint_sha256
1,1,0,457.7,51.48,0.0,8.65,4.33,-0.007828271016478539,-0.007038512267172337,99.2171888889852,-0.35191980193198613,99.2171888889852,-0.35191980193198613,0.5,0.5023432381183539,3.0069053817410647,310.36163629468786,-310.36163629468786,710.2591300703591,524.8071032193319,2684.62815394905,-1232.7839939428666,100.00452689667738,0.0,210.3571093980105,2252.608597755404,0.0,447.3,44.12,0.0,0.5,8.87,0.0,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1,pre_fed,F-MADRL,deterministic,bfdb10a512566ea03f2ab55446241f16bd0783a25c470641a53a6c516e59c345
2,1,0,110.5,51.48,0.0,8.65,4.33,-0.005905998405069113,0.0018801786936819553,139.17316983677188,0.09400882390813932,139.17316983677188,0.09400882390813932,0.5,0.4980104334325459,3.8149435732136,-76.43223508746638,76.43223508746638,1302.7093058112177,547.4477053951385,661.1388335065842,-334.51561530209005,0.0,76.43223508746638,0.0,-330.9515779287294,0.0,119.6,44.12,0.0,0.5,8.87,76.43223508746638,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1,pre_fed,F-MADRL,deterministic,bfdb10a512566ea03f2ab55446241f16bd0783a25c470641a53a6c516e59c345
3,1,0,124.71,51.48,0.0,8.65,4.33,0.0012520389864221215,-0.005934925749897957,100.12520383321896,-0.29674280341183185,100.12520383321896,-0.29674280341183185,0.5,0.5018190566324124,3.0261692205961426,-23.572291809210995,23.572291809210995,784.9654704761168,563.3406721074032,203.90032414967513,-118.72126871902421,0.0,23.572291809210995,0.0,-102.0680235338836,0.0,134.98,44.12,0.0,0.5,8.87,23.572291809210995,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1,pre_fed,F-MADRL,deterministic,bfdb10a512566ea03f2ab55446241f16bd0783a25c470641a53a6c516e59c345
1,2,1,336.5,38.37,0.0,8.11,4.06,-0.008102352730929852,-0.0073288618586957455,99.1897824565822,-0.36643653225220535,99.1897824565822,-0.36643653225220535,0.5023432381183539,0.5048196986985131,2.7438669184865994,202.0505209941566,-202.0505209941566,710.0583204963013,521.9454649802714,1638.62972526261,-762.023452077706,75.64563339548015,0.0,126.40488759867647,1332.2649100109154,0.0,457.7,51.48,0.0,0.5023432381183539,8.65,0.0,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1,pre_fed,F-MADRL,deterministic,bfdb10a512566ea03f2ab55446241f16bd0783a25c470641a53a6c516e59c345
2,2,1,109.85,38.37,0.0,8.11,4.06,-0.00610717199742794,0.0017884343396872282,139.14500655005392,0.08942162164610733,139.14500655005392,0.08942162164610733,0.4980104334325459,0.49607313233782707,3.5520885634340007,-64.20233960826602,64.20233960826602,1302.4897668476967,549.8257727194715,520.6809742230373,-271.3527491917102,0.0,64.20233960826602,0.0,-260.66149880956,0.0,110.5,51.48,0.0,0.4980104334325459,8.65,64.20233960826602,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1,pre_fed,F-MADRL,deterministic,bfdb10a512566ea03f2ab55446241f16bd0783a25c470641a53a6c516e59c345
3,2,1,123.98,38.37,0.0,8.11,4.06,0.0012919687433168292,-0.006243327632546425,100.12919680244732,-0.3121623256982032,100.12919680244732,-0.3121623256982032,0.5018190566324124,0.5037809606132805,2.7637406895349823,-11.443293787214131,11.443293787214131,784.9962659190996,560.9422723745683,92.8051126143066,-68.68107144231132,0.0,11.443293787214131,0.0,-46.459772776089366,0.0,124.71,51.48,0.0,0.5018190566324124,8.65,11.443293787214131,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1,pre_fed,F-MADRL,deterministic,bfdb10a512566ea03f2ab55446241f16bd0783a25c470641a53a6c516e59c345
1,3,2,274.9,43.56,0.0,8.25,4.13,-0.006595207843929529,-0.006046129856258631,99.3404887777812,-0.30230280919302804,99.3404887777812,-0.30230280919302804,0.5048196986985131,0.5066819359884498,2.8519637193717635,135.15377775078355,-135.15377775078355,711.162710764837,519.5456892381227,1115.0186664439643,-526.3725678998431,80.43658293750302,0.0,54.71719481328053,783.6199447414517,0.0,336.5,38.37,0.0,0.5048196986985131,8.11,0.0,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1,pre_fed,F-MADRL,deterministic,bfdb10a512566ea03f2ab55446241f16bd0783a25c470641a53a6c516e59c345
2,3,2,112.45,43.56,0.0,8.25,4.13,-0.0054580410942435265,0.0020368790719658136,139.23588183453836,0.10184381275253414,139.23588183453836,0.10184381275253414,0.49607313233782707,0.4940089459389142,3.6579545129458175,-66.78977113434506,66.78977113434506,1303.1982028260136,552.2809960847575,551.0156118583467,-285.0666093144714,0.0,66.78977113434506,0.0,-275.8417547848451,0.0,109.85,38.37,0.0,0.49607313233782707,8.11,66.78977113434506,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1,pre_fed,F-MADRL,deterministic,bfdb10a512566ea03f2ab55446241f16bd0783a25c470641a53a6c516e59c345
3,3,2,126.91,43.56,0.0,8.25,4.13,0.001362737501040101,-0.005419163033366203,100.1362736657482,-0.270955499260498,100.1362736657482,-0.270955499260498,0.5037809606132805,0.5053474759350287,2.868506363329754,-13.64681180315796,13.64681180315796,785.0508463827824,558.8390916159099,112.58619737605316,-77.54158757919777,0.0,13.64681180315796,0.0,-56.36133274704237,0.0,123.98,38.37,0.0,0.5037809606132805,8.11,13.64681180315796,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1,pre_fed,F-MADRL,deterministic,bfdb10a512566ea03f2ab55446241f16bd0783a25c470641a53a6c516e59c345
1,4,3,272.6,40.75,0.0,8.1,4.05,-0.006199450697749853,-0.005928864702582359,99.38006287225825,-0.29643976170942177,99.38006287225825,-0.29643976170942177,0.5066819359884498,0.5084847498527124,2.796672462210976,135.5630493516622,-135.5630493516622,711.4527744909186,517.4127557070161,1098.0606997484638,-518.7046254907674,79.02014388422155,0.0,56.54290546744063,778.0291170173664,0.0,274.9,43.56,0.0,0.5066819359884498,8.25,0.0,0.0,0.0,inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1,pre_fed,F-MADRL,deterministic,bfdb10a512566ea03f2ab55446241f16bd0783a25c470641a53a6c516e59c345
