run_id,seed,config_hash,algorithm,iteration,mg,phase,episode_reward,discounted_return,cg_cost,ba_cost,imbalance_cost,abs_deficit,environment_steps,actor_loss,kl,trpo_accepted,actor_updates,actor_grad_norm,critic_loss,critic_grad_norm,critic_updates,actor_delta,critic_delta
main_seed1,1,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,1,1,1,-47671.44251637586,-41846.78090923223,16722.610580090244,10819.791795299117,67800.48265736234,5646.012130742465,24,-0.0673476830124855,0.00957303587347269,1,1,1.3622887134552002,3443128.0,10931280.0,4,0.12968739867210388,0.27056005597114563
main_seed1,1,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,1,2,1,-32637.552378054857,-28836.246993827426,32015.228932916696,11273.468605258215,21986.4072179348,1588.5960019857625,24,-0.1171155646443367,0.0073250350542366505,1,1,1.155307650566101,1598526.125,6568161.5,4,0.20998477935791016,0.26923051476478577
main_seed1,1,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,1,3,1,-22731.36220729637,-20208.469528620648,16837.143453386147,13804.625777238272,14820.955183968315,1220.4828529611625,24,-0.07917042821645737,0.00766102597117424,1,1,0.6570407152175903,543062.8125,3974096.25,4,0.19589896500110626,0.2692878246307373
main_seed1,1,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,2,1,1,-48354.50660672855,-42361.23461292551,18087.49614014996,13045.74606515588,65575.77100815126,5450.049188317946,48,-0.05662107840180397,0.007479147985577583,1,1,0.5614962577819824,3647598.25,11105278.0,4,0.22697797417640686,0.2666138708591461
main_seed1,1,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,2,2,1,-30306.86170449153,-27117.765934905787,32027.656227658317,9253.69425510911,19332.372926215627,1710.400308537236,48,-0.12955529987812042,0.007620364893227816,1,1,1.6423265933990479,1191925.625,5979021.0,4,0.19539067149162292,0.26680368185043335
main_seed1,1,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,2,3,1,-20087.29227280931,-17762.484346784055,18741.833279272607,9076.670664467103,12356.080601878908,1058.001840277786,48,-0.08577460795640945,0.008931388147175312,1,1,1.2321704626083374,373341.65625,3400572.75,4,0.18379324674606323,0.26436641812324524
main_seed1,1,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,3,1,1,-52690.54844583561,-46370.82697978133,13876.296498484367,19626.820362508523,71877.98003067833,5948.930030743522,72,-0.07969804853200912,0.005946718156337738,1,1,0.5949278473854065,4186590.25,12394646.0,4,0.2769339680671692,0.25964707136154175
main_seed1,1,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,3,2,1,-30215.053983772777,-27233.441480575297,31011.09927611899,9651.9390805613,19767.069610865266,1628.3393944889244,72,-0.09313829988241196,0.007555406074970961,1,1,1.6216799020767212,1212736.75,6020658.0,4,0.1786167472600937,0.2660542130470276
main_seed1,1,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,3,3,1,-24240.12938480162,-21494.691960707165,17052.724314216888,15514.64348230232,15912.89097308403,1300.9631045245678,72,-0.06880868226289749,0.007745267357677221,1,1,0.7292532324790955,716150.1875,4365687.0,4,0.2217227816581726,0.25857290625572205
main_seed1,1,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,TRPO-MADRL,4,1,1,-52323.49325387379,-45986.91138488638,15597.237724908497,16969.213703113677,72080.5350797254,5798.633637777879,96,-0.07090812176465988,0.008490378968417645,1,1,1.1535793542861938,4243001.5,12950264.0,4,0.17422200739383698,0.2554705739021301
