run_id,seed,config_hash,algorithm,iteration,mg,phase,episode_reward,discounted_return,cg_cost,ba_cost,imbalance_cost,abs_deficit,environment_steps,actor_loss,kl,actor_updates,trpo_accepted,actor_grad_norm,critic_loss,critic_grad_norm,critic_updates,actor_delta,critic_delta
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,1,1,1,-32308.58932437124,-28216.08934801208,17011.510750923488,18384.826802084375,70223.69460735796,5619.78927846382,24,0.039867132902145386,3.591306040107156e-06,1,0,0.9564376473426819,1790768.875,6816554.5,4,0.006819822359830141,0.2660214602947235
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,1,2,1,-11719.570640431804,-10351.780779274623,36601.729704308316,10808.365561249837,23936.374966934756,1824.6693956230088,24,-0.08907616138458252,3.3230851386178983e-06,1,0,1.133026123046875,279537.40625,1538582.375,4,0.00682091573253274,0.26896655559539795
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,1,3,1,-8070.330336548113,-7158.386987192707,21382.78817718052,13062.380385285953,16403.171033997296,1183.3148170985048,24,-0.2146359235048294,3.207601139365579e-06,1,0,1.1076784133911133,118100.09375,676939.875,4,0.0068230959586799145,0.2674642503261566
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,2,1,1,-29231.257742925634,-25440.125395916417,19076.325053327695,17980.53711444806,63311.37888793359,5319.4475513756415,48,-0.055136263370513916,3.4403444715280784e-06,1,0,1.2705355882644653,1404722.0,5771479.5,4,0.006120238918811083,0.2609097361564636
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,2,2,1,-10295.871608564748,-9159.485623997933,38653.09620002656,10293.53899048101,20704.30867723244,1714.794418521129,48,-0.158802330493927,5.344468263501767e-07,1,0,0.7517018914222717,133206.515625,1072625.25,4,0.00409603351727128,0.2647785544395447
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,2,3,1,-8601.626388134524,-7556.7936790677595,16656.332636150535,17382.01705096731,17601.909765315926,1300.7945316203732,48,0.3240365982055664,2.018069380937959e-06,1,0,0.8628124594688416,89141.1640625,758895.3125,4,0.0050513106398284435,0.255959153175354
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,3,1,1,-29469.834080700926,-25600.14788108196,20550.408528805274,7918.194235255933,64223.248945377105,5157.8228795296245,72,0.14524874091148376,3.1969732390280114e-06,1,0,0.8312233686447144,1388052.5,6326830.0,4,0.005143926478922367,0.25089067220687866
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,3,2,1,-11417.383745058492,-10204.051585023364,36235.299621314975,16569.261594546315,23025.094490536147,1838.96836880241,72,-0.16581539809703827,5.397062707857003e-08,1,0,0.955030620098114,170259.453125,1334994.875,4,0.0025693983770906925,0.25700634717941284
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,3,3,1,-9154.195260744615,-8033.819211423807,20399.077051207918,15303.397360102728,18755.879494485336,1241.1074255419048,72,-0.18956820666790009,2.283701860505971e-06,1,0,1.0107100009918213,185040.046875,812165.75,4,0.005098386667668819,0.252437025308609
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,4,1,1,-31964.356125493978,-27801.519675854106,16905.073836602907,19775.35021578338,69401.66143210279,5614.190894297841,96,-0.029305776581168175,2.3902418888610555e-06,1,0,0.9458857178688049,1681505.0,6797889.5,4,0.004793565720319748,0.25015348196029663
