run_id,seed,config_hash,algorithm,iteration,mg,phase,episode_reward,discounted_return,cg_cost,ba_cost,imbalance_cost,abs_deficit,environment_steps,actor_loss,kl,trpo_accepted,actor_updates,actor_grad_norm,critic_loss,critic_grad_norm,critic_updates,actor_delta,critic_delta
inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,1,1,1,-30463.958551282776,-26519.32681117591,16788.23010706258,10225.612397043582,66497.07044711255,5660.8615093722,24,-0.08027616888284683,0.007844045758247375,1,1,0.7088623642921448,1507134.125,6270387.5,4,0.22802191972732544,0.268793523311615
inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,1,2,1,-9972.619231954963,-8926.27599196882,33462.34282608246,9323.500806977752,20259.783020652794,1572.8897126974148,24,-0.07794374972581863,0.008510326035320759,1,1,0.7376399636268616,169660.546875,932166.875,4,0.1862768977880478,0.2618257403373718
inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,1,3,1,-8042.31801928339,-7007.267952413763,17110.007162324946,19555.139142224543,16242.255762649776,1197.4903448834252,24,-0.05779619142413139,0.006336337421089411,1,1,0.3865014314651489,124345.6796875,654053.9375,4,0.26378634572029114,0.26338520646095276
inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,2,1,1,-32098.0107168114,-27826.094291701156,16922.403876495846,16120.75838035966,69860.32771483174,5620.475516579199,48,-0.22553960978984833,0.00816026795655489,1,1,2.915853500366211,1771942.0,6780568.0,4,0.16465367376804352,0.2586910128593445
inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,2,2,1,-8969.641877150752,-7863.979389495596,30581.680145014612,11611.384072978395,18057.290206201986,1562.7422690921971,48,-0.0868561640381813,0.008142654784023762,1,1,1.4904261827468872,37135.98828125,663618.9375,4,0.18683390319347382,0.25700658559799194
inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,2,3,1,-7553.908334825049,-6628.477577732682,20059.49155802354,22428.02134722014,14898.129059378167,1249.8659138144994,48,-0.0547354482114315,0.006915817502886057,1,1,0.7353440523147583,59334.38671875,479357.84375,4,0.24149514734745026,0.25301283597946167
inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,3,1,1,-32123.5082110415,-27972.389374917417,16929.8930523846,14501.651017341112,69988.61628810441,5622.371913876945,72,-0.0721062496304512,0.007869630120694637,1,1,0.8307396769523621,1850211.0,7025891.5,4,0.19240427017211914,0.2531939148902893
inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,3,2,1,-10643.933017828804,-9532.42553060535,35695.768450940246,17176.521527038756,21303.304929487163,1926.0352301227872,72,-0.11282096058130264,0.00825731921941042,1,1,1.42518150806427,97595.9453125,1002972.1875,4,0.19516538083553314,0.25012677907943726
inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,3,3,1,-8123.76956813227,-7147.895487035086,20198.11278512224,11597.859439088727,16639.66694144011,1252.0779405015157,72,-0.0909714475274086,0.007300734519958496,1,1,0.9293131232261658,130839.6875,484886.71875,4,0.22899198532104492,0.24425248801708221
inferred_20260921_seed2,2,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,4,1,1,-31819.472345224993,-27788.895032494416,14760.936107399259,5766.191278916521,69797.62177221928,5905.691953786048,96,-0.07445923238992691,0.007184809073805809,1,1,0.8101209998130798,1446630.375,7538824.0,4,0.25542688369750977,0.24576672911643982
