mg,hour,time_index,load,wind,pv,price_grid,price_mg,latent_cg,latent_ba,cg_raw,ba_raw,p_cg,p_ba,soc_before,soc_after,p_loss,p_de,unbalanced,cg_cost,ba_cost,imbalance_cost,reward,mg_import,mg_export,grid_power,transaction_expense,balance_residual,obs_load,obs_wind,obs_pv,obs_soc,obs_price,sold_to_mg1,sold_to_mg2,sold_to_mg3
1,1,0,457.7,51.48,0.0,8.65,4.33,1.3683189153671265,2.2549731731414795,187.83085077295016,48.91206126290176,187.83085077295016,37.905,0.5,0.09999999999999992,5.544317015459003,186.02846624250884,-186.02846624250884,1423.163937288206,846.5310470825,1609.1462329977016,-769.5097045363799,37.25995430479969,0.0,148.76851193770915,1448.1832304009667,0.0,447.3,44.12,0.0,0.5,8.87,0.0,0.0,0.0
2,1,0,110.5,51.48,0.0,8.65,4.33,-0.2540558874607086,-1.5683379173278809,105.1781566573617,-45.8380490480911,105.1781566573617,-42.21052631578948,0.5,0.9,2.2889526068314443,-1.6586777347407775,1.6586777347407775,1046.4865090614023,234.45756980609414,14.347562405507727,-32.07528465982841,0.0,1.6586777347407775,0.0,-7.1820745914275665,0.0,119.6,44.12,0.0,0.5,8.87,1.6586777347407775,0.0,0.0
3,1,0,124.71,51.48,0.0,8.65,4.33,0.5533071756362915,-1.0055875778198242,150.29947664192767,-38.19654136635732,150.29947664192767,-38.19654136635732,0.5,0.8618671429803946,3.2716587055114066,-35.601276570058914,35.601276570058914,1195.8443197385545,272.68460857309867,307.9510423310096,-167.94854761518738,0.0,35.601276570058914,0.0,-154.1535275483551,0.0,134.98,44.12,0.0,0.5,8.87,35.601276570058914,0.0,0.0
1,2,1,336.5,38.37,0.0,8.11,4.06,1.3748729228973389,1.8334269523620605,187.97979890919768,47.50801234320166,187.97979890919768,-0.021052631578956735,0.09999999999999992,0.1,4.526574925552374,114.69782864793365,-114.69782864793365,1424.469328623944,1052.5389067811636,930.1993903347418,-468.12989035873596,16.88435696131978,0.0,97.81347168661387,861.8177446413968,0.0,457.7,51.48,0.0,0.09999999999999992,8.65,0.0,0.0,0.0
2,2,1,109.85,38.37,0.0,8.11,4.06,-0.3643026053905487,-1.4587631225585938,91.1402460937205,-44.87060525835032,91.1402460937205,-0.18947368421052882,0.9,0.9,2.5864154481901993,-16.88435696131978,16.88435696131978,945.8063356933144,119.10680096398887,136.93213495630343,-82.91772346348262,0.0,16.88435696131978,0.0,-68.55048926295831,0.0,110.5,51.48,0.0,0.9,8.65,16.88435696131978,0.0,0.0
3,2,1,123.98,38.37,0.0,8.11,4.06,-1.0120015144348145,-0.412361204624176,23.34114062881224,-19.523785600191278,23.34114062881224,-4.19543066374382,0.8618671429803946,0.9,1.1503141993013684,67.61460423423296,-67.61460423423296,248.78771108901202,137.57453911146905,548.3544403396293,-254.4867431568428,0.0,0.0,67.61460423423296,548.3544403396293,0.0,124.71,51.48,0.0,0.8618671429803946,8.65,0.0,0.0,0.0
1,3,2,274.9,43.56,0.0,8.25,4.13,1.9640395641326904,1.3910304307937622,196.1396881447266,44.1698693473146,196.1396881447266,-0.02105263157894797,0.1,0.1,4.793572710262953,40.0149371971153,-40.0149371971153,1496.532312038472,1052.5389067811634,330.12323187620126,-199.5368787206833,40.0149371971153,0.0,0.0,165.26169062408619,0.0,336.5,38.37,0.0,0.1,8.11,0.0,0.0,0.0
2,3,2,112.45,43.56,0.0,8.25,4.13,0.04099974036216736,-1.49210524559021,145.73674955958307,-45.18556905910277,145.73674955958307,-0.18947368421052882,0.9,0.9,3.782145517507451,-72.8751303578651,72.8751303578651,1354.2026588070958,119.10680096398887,601.2198254523871,-300.0151106489959,0.0,40.0149371971153,-32.8601931607498,-165.26169062408619,0.0,109.85,38.37,0.0,0.9,8.11,40.0149371971153,0.0,0.0
3,3,2,126.91,43.56,0.0,8.25,4.13,0.4633139371871948,-0.6254787445068359,143.27813076092494,-27.746556309801313,143.27813076092494,-0.18947368421052882,0.9,0.9,3.732973141534288,-56.005683935180116,56.005683935180116,1135.4678558872486,126.80720528531852,462.04689246523594,-233.16660283280754,0.0,0.0,-56.005683935180116,0.0,0.0,123.98,38.37,0.0,0.9,8.11,0.0,0.0,0.0
1,4,3,272.6,40.75,0.0,8.1,4.05,0.8152533769607544,1.4224989414215088,167.24780943151706,44.50595402827356,167.24780943151706,-0.02105263157894797,0.1,0.1,4.1595351359987625,68.78277833606069,-68.78277833606069,1246.22929100137,1052.5389067811634,557.1405045220915,-296.6885909905918,68.78277833606069,0.0,0.0,278.57025226104577,0.0,274.9,43.56,0.0,0.1,8.25,0.0,0.0,0.0
