mg,hour,time_index,load,wind,pv,price_grid,price_mg,latent_cg,latent_ba,cg_raw,ba_raw,p_cg,p_ba,soc_before,soc_after,p_loss,p_de,unbalanced,cg_cost,ba_cost,imbalance_cost,reward,mg_import,mg_export,grid_power,transaction_expense,balance_residual,obs_load,obs_wind,obs_pv,obs_soc,obs_price,sold_to_mg1,sold_to_mg2,sold_to_mg3
1,1,0,457.7,51.48,0.0,8.65,4.33,0.5766881108283997,-0.17551566660404205,152.02541143930347,-8.686765217208448,152.02541143930347,-8.686765217208448,0.5,0.5815242695634802,3.8963729244419,266.77772670234685,-266.77772670234685,1119.7903317914609,460.656230839237,2307.6273359753004,-1944.0369493029991,221.56994624717538,0.0,45.20778045517146,1350.4451681875025,-1.4210854715202004e-14,447.3,44.12,0.0,0.5,8.87,0.0,0.0,0.0
2,1,0,110.5,51.48,0.0,8.65,4.33,0.19937221705913544,0.6127147078514099,167.54806868062064,27.301761410285597,167.54806868062064,27.301761410285597,0.5,0.2116130377864674,4.926596601818125,-130.9032334890881,130.9032334890881,1530.0229305273306,779.5720356726567,1132.3129696806122,-1720.9539679403,0.0,130.9032334890881,0.0,-566.8110010077515,0.0,119.6,44.12,0.0,0.5,8.87,130.9032334890881,0.0,0.0
3,1,0,124.71,51.48,0.0,8.65,4.33,0.4477042853832245,0.5843541622161865,142.00100988124308,26.291145994356174,142.00100988124308,26.291145994356174,0.5,0.22225109479625077,4.395443117511985,-90.66671275808729,90.66671275808729,1124.5865920793046,796.907383251109,784.2670653574551,-1352.8805203439342,0.0,90.66671275808729,0.0,-392.58686624251794,0.0,134.98,44.12,0.0,0.5,8.87,90.66671275808729,0.0,0.0
1,2,1,336.5,38.37,0.0,8.11,4.06,-0.1531085968017578,-0.3381083905696869,84.80766930442103,-16.289379978071526,84.80766930442103,-16.289379978071526,0.5815242695634802,0.7351103308160327,2.13776578652699,231.7494764601775,-231.7494764601775,606.3578286813573,316.56695563760195,1879.4882540920394,-1401.2065192054993,86.4784251745464,0.0,145.2710512856311,1529.2506321351264,0.0,457.7,51.48,0.0,0.5815242695634802,8.65,0.0,0.0,0.0
2,2,1,109.85,38.37,0.0,8.11,4.06,0.1262732595205307,0.08782985806465149,157.58489220602135,4.380235523107604,157.58489220602135,4.380235523107604,0.2116130377864674,0.16508206936239336,4.00670255458258,-86.4784251745464,86.4784251745464,1448.812974442235,968.8343056619559,701.3400281655713,-1559.4936541348811,0.0,86.4784251745464,0.0,-351.10240620865835,0.0,110.5,51.48,0.0,0.2116130377864674,8.65,86.4784251745464,0.0,0.0
3,2,1,123.98,38.37,0.0,8.11,4.06,-0.6669185757637024,0.2508021891117096,41.70507273651572,12.283629189739791,41.70507273651572,11.571626297632536,0.22225109479625077,0.1,1.8329339806829652,34.166234946534715,-34.166234946534715,366.82994697275797,1058.543260552543,277.0881654163965,-851.2306864708488,0.0,0.0,34.166234946534715,277.0881654163965,0.0,124.71,51.48,0.0,0.22225109479625077,8.65,0.0,0.0,0.0
1,3,2,274.9,43.56,0.0,8.25,4.13,0.47941017150878906,-0.26258420944213867,144.57711119765116,-12.835551914199867,144.57711119765116,-12.835551914199867,0.7351103308160327,0.8555778533392994,3.506031185669026,103.10447190221771,-103.10447190221771,1059.2916588168544,186.08386069594047,850.611893193296,-1047.9937063530456,103.10447190221771,0.0,0.0,425.82146895615915,0.0,336.5,38.37,0.0,0.7351103308160327,8.11,0.0,0.0,0.0
2,3,2,112.45,43.56,0.0,8.25,4.13,0.23838573694229126,0.6383310556411743,172.7558605015861,28.188105826514885,172.7558605015861,6.151430996248515,0.16508206936239336,0.1,4.449345829956693,-105.56794566787794,105.56794566787794,1573.0721514150996,1054.423186599791,870.935551759993,-1749.215444887442,0.0,105.56794566787794,0.0,-435.99561560833587,0.0,109.85,38.37,0.0,0.16508206936239336,8.11,103.10447190221771,0.0,2.4634737656602255
3,3,2,126.91,43.56,0.0,8.25,4.13,-1.26975417137146,0.08376916497945786,14.626898765737872,4.178688485898747,14.626898765737872,-0.02105263157894797,0.1,0.1,1.1633169226831785,69.90747078852425,-69.90747078852425,195.0147704202169,1127.9733287202216,576.7366340053251,-949.8623665728817,2.4634737656602255,0.0,67.44399702286402,566.587122090805,0.0,123.98,38.37,0.0,0.1,8.11,0.0,0.0,0.0
1,4,3,272.6,40.75,0.0,8.1,4.05,0.7139635682106018,0.5394589900970459,161.3156268263058,24.628916652768325,161.3156268263058,24.628916652768325,0.8555778533392994,0.5946149433929542,4.533890869581483,50.43934739050738,-50.43934739050738,1196.509510259217,315.24646393022937,408.55871386310974,-960.157344026278,50.43934739050738,0.0,0.0,204.27935693155487,0.0,274.9,43.56,0.0,0.8555778533392994,8.25,0.0,0.0,0.0
2,4,3,110.5,40.75,0.0,8.1,4.05,0.34611719846725464,-0.29465439915657043,186.60986260339146,-14.320653622051694,186.60986260339146,-14.320653622051694,0.1,0.23584620940949108,4.260784179626795,-98.27842480171296,98.27842480171296,1689.6006498257739,950.0166392396322,796.055240893875,-1717.8362649796404,0.0,98.27842480171296,0.0,-398.0276204469375,0.0,112.45,43.56,0.0,0.1,8.25,50.43934739050738,0.0,47.83907741120558
3,4,3,124.71,40.75,0.0,8.1,4.05,-1.8111053705215454,-0.41810619831085205,5.205594590806372,-19.766690381090754,5.205594590806372,-19.766690381090754,0.1,0.2875835586203621,0.5237780841943124,99.0448738744787,-99.0448738744787,138.50193761550145,929.1609778836231,802.2634783832774,-934.963196941201,47.83907741120558,0.0,51.20579646327312,608.5152148678949,0.0,126.91,43.56,0.0,0.1,8.25,0.0,0.0,0.0
1,5,4,245.3,27.74,0.0,8.14,4.07,-0.07089520245790482,-0.7015539407730103,92.922333539478,-30.267659929641027,92.922333539478,-30.267659929641027,0.5946149433929542,0.880968482837758,1.8078934721967395,156.71321986235978,-156.71321986235978,664.4556844162323,209.462419618401,1275.6456096796087,-1074.781856857121,0.0,0.0,156.71321986235978,1275.6456096796087,0.0,272.6,40.75,0.0,0.5946149433929542,8.1,0.0,0.0,0.0
2,5,4,113.75,27.74,0.0,8.14,4.07,-1.2573312520980835,-0.2379588484764099,20.954263436028516,-11.678343610178839,20.954263436028516,-11.678343610178839,0.23584620940949108,0.34631878128737104,0.7403183965169936,77.47439857066732,-77.47439857066732,487.3572331033552,785.3493962124714,630.6416043652321,-951.6741168405293,0.0,0.0,77.47439857066732,630.6416043652321,0.0,110.5,40.75,0.0,0.23584620940949108,8.1,0.0,0.0,0.0
3,5,4,128.38,27.74,0.0,8.14,4.07,-1.4177671670913696,-0.5177950859069824,11.086780151434583,-23.799823097719067,11.086780151434583,-23.799823097719067,0.2875835586203621,0.5131067109314525,0.30053914107431035,113.65358208735879,-113.65358208735879,173.58190127403424,634.1392378159908,925.1401581911006,-866.4306486405628,0.0,0.0,113.65358208735879,925.1401581911006,0.0,124.71,40.75,0.0,0.2875835586203621,8.1,0.0,0.0,0.0
1,6,5,233.7,30.15,0.0,8.13,4.07,0.23036304116249084,0.40260928869247437,122.63728178168513,19.108967729978335,122.63728178168513,19.108967729978335,0.880968482837758,0.6780595171354684,3.4379249902332694,65.24167547856979,-65.24167547856979,886.3084651419225,251.68348797532138,530.4148216407724,-834.2033873790081,0.0,0.0,65.24167547856979,530.4148216407724,0.0,245.3,27.74,0.0,0.880968482837758,8.14,0.0,0.0,0.0
2,6,5,120.25,30.15,0.0,8.13,4.07,-0.6968542337417603,1.2852437496185303,55.6685866930811,42.89378835877374,55.6685866930811,23.334483653855646,0.34631878128737104,0.09999999999999998,2.183061406938735,13.27999106000199,-13.27999106000199,704.7499081541794,956.7967803882198,107.9663273178162,-884.7565079301077,0.0,0.0,13.27999106000199,107.9663273178162,0.0,113.75,27.74,0.0,0.34631878128737104,8.14,0.0,0.0,0.0
3,6,5,135.43,30.15,0.0,8.13,4.07,0.0754871517419815,-0.7074577212333679,107.53440947405504,-30.454008049238766,107.53440947405504,-30.454008049238766,0.5131067109314525,0.8013935739773579,2.144608028496325,30.344206603680064,-30.344206603680064,842.6295866431302,313.7749697646228,246.69839968791894,-701.551478047836,0.0,0.0,30.344206603680064,246.69839968791894,0.0,128.38,27.74,0.0,0.5131067109314525,8.14,0.0,0.0,0.0
