mg,hour,time_index,load,wind,pv,price_grid,price_mg,latent_cg,latent_ba,cg_raw,ba_raw,p_cg,p_ba,soc_before,soc_after,p_loss,p_de,unbalanced,cg_cost,ba_cost,imbalance_cost,reward,mg_import,mg_export,grid_power,transaction_expense,balance_residual,obs_load,obs_wind,obs_pv,obs_soc,obs_price,sold_to_mg1,sold_to_mg2,sold_to_mg3,run_id,seed,config_hash,iteration,stage,algorithm,scenario,checkpoint_sha256
1,1,0,457.7,51.48,0.0,8.65,4.33,3.491358757019043,1.338447093963623,199.81461629039012,43.564937665535375,199.81461629039012,37.905,0.5,0.09999999999999992,5.7839923258078025,174.28437603541767,-174.28437603541767,1529.3392403355658,846.5310470825,1507.5598527063628,-725.9193394662245,80.9683744526841,0.0,93.31600158273356,1157.7764750707674,0.0,447.3,44.12,0.0,0.5,8.87,0.0,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
2,1,0,110.5,51.48,0.0,8.65,4.33,-0.638022780418396,0.6011619567871094,61.10275035592543,26.89379367990876,61.10275035592543,26.89379367990876,0.5,0.2159074349483288,2.789530880716684,-26.187013155117512,26.187013155117512,740.4385723897014,775.9132229595715,226.5176637917665,-132.25998461328038,0.0,26.187013155117512,0.0,-113.38976696165884,0.0,119.6,44.12,0.0,0.5,8.87,26.187013155117512,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
3,1,0,124.71,51.48,0.0,8.65,4.33,-0.044559672474861145,0.9129589200019836,95.54697961538943,36.12747068824995,95.54697961538943,36.12747068824995,0.5,0.11871083486052686,3.663089006072788,-54.78136129756659,54.78136129756659,749.8555920448372,889.5148267796786,473.858775223951,-246.02385722726825,0.0,54.78136129756659,0.0,-237.20329441846334,0.0,134.98,44.12,0.0,0.5,8.87,54.78136129756659,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
1,2,1,336.5,38.37,0.0,8.11,4.06,3.3599672317504883,1.2736700773239136,199.75896737636293,42.73946205144419,199.75896737636293,-0.021052631578956735,0.09999999999999992,0.1,4.76215829489568,103.15424355011169,-103.15424355011169,1528.8408182756896,1052.5389067811636,836.5809151914058,-428.08900633726967,32.59511176700015,0.0,70.55913178311154,704.5707125350552,0.0,457.7,51.48,0.0,0.09999999999999992,8.65,0.0,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
2,2,1,109.85,38.37,0.0,8.11,4.06,-0.5238968133926392,0.488598108291626,72.70172281699944,22.655153031398896,72.70172281699944,10.970183907451053,0.2159074349483288,0.1,2.4408381344890095,-9.751068589961477,9.751068589961477,818.1158934048113,1026.716109518044,79.08116626458758,-72.48316487752152,0.0,9.751068589961477,0.0,-39.58933847524359,0.0,110.5,51.48,0.0,0.2159074349483288,8.65,9.751068589961477,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
3,2,1,123.98,38.37,0.0,8.11,4.06,0.09726030379533768,0.8110905885696411,109.69547796834146,33.50957211679243,109.69547796834146,1.7549742531265504,0.11871083486052686,0.1,2.9964090444293605,-22.84404317703867,22.84404317703867,859.6451569197413,1117.2628949664702,185.26519016578362,-122.90749661232687,0.0,22.84404317703867,0.0,-92.746815298777,0.0,124.71,51.48,0.0,0.11871083486052686,8.65,22.84404317703867,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
1,3,2,274.9,43.56,0.0,8.25,4.13,3.1453144550323486,1.1976149082183838,199.62996712338236,41.646282915417395,199.62996712338236,-0.02105263157894797,0.1,0.1,4.863378289836068,36.59446379803265,-36.59446379803265,1527.685614512577,1052.5389067811634,301.90432633376935,-187.46143727607102,36.59446379803265,0.0,0.0,151.13513548587483,0.0,336.5,38.37,0.0,0.1,8.11,0.0,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
2,3,2,112.45,43.56,0.0,8.25,4.13,-0.38642728328704834,0.4169078767299652,88.44134038051699,19.71611457988475,88.44134038051699,-0.02105263157894797,0.1,0.1,2.6396057549787604,-16.890681993959262,16.890681993959262,926.7930305924352,1090.2561177506923,139.3481264501639,-103.0476398694363,0.0,16.890681993959262,0.0,-69.75851663505175,0.0,109.85,38.37,0.0,0.1,8.11,16.890681993959262,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
3,3,2,126.91,43.56,0.0,8.25,4.13,0.17455603182315826,0.7904016971588135,117.28044802337281,32.93182681131753,117.28044802337281,-0.02105263157894797,0.1,0.1,3.216387907835877,-30.693007483957985,30.693007483957985,920.069086157145,1127.9733287202216,253.21731174265338,-154.90863858174134,0.0,19.703781804073387,-10.989225679884598,-81.37661885082308,0.0,123.98,38.37,0.0,0.1,8.11,19.703781804073387,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
1,4,3,272.6,40.75,0.0,8.1,4.05,3.062767744064331,1.1726471185684204,199.5636899022713,41.25594609313487,199.5636899022713,-0.02105263157894797,0.1,0.1,4.805852745413847,37.11321547472153,-37.11321547472153,1527.092203493012,1052.5389067811634,300.6170453452444,-186.87029261084348,37.11321547472153,0.0,0.0,150.3085226726222,0.0,274.9,43.56,0.0,0.1,8.25,0.0,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
2,4,3,110.5,40.75,0.0,8.1,4.05,-0.41318607330322266,0.4254378080368042,85.23555787063702,20.075079066416716,85.23555787063702,-0.02105263157894797,0.1,0.1,2.5192901047811613,-12.945215134276907,12.945215134276907,904.3527311791605,1090.2561177506923,104.85624258764294,-87.07748614303638,0.0,12.945215134276907,0.0,-52.42812129382147,0.0,112.45,43.56,0.0,0.1,8.25,12.945215134276907,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
3,4,3,124.71,40.75,0.0,8.1,4.05,0.15228314697742462,0.7986859083175659,115.11168081280844,33.16507396632281,115.11168081280844,-0.02105263157894797,0.1,0.1,3.11681256362459,-28.01381561760492,28.01381561760492,902.680506588141,1127.9733287202216,226.91190650259983,-142.7234346323372,0.0,24.16800034044462,-3.8458152771602983,-97.88040137880071,0.0,126.91,43.56,0.0,0.1,8.25,24.16800034044462,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
1,5,4,245.3,27.74,0.0,8.14,4.07,3.043314218521118,1.164879560470581,199.54641906177994,41.13118702153612,199.54641906177994,-0.02105263157894797,0.1,0.1,4.54530732860402,22.579940898403038,-22.579940898403038,1526.9375812524552,1052.5389067811634,183.80071891300074,-134.2998532715227,12.593158054742133,0.0,9.986782843660905,132.54656563020026,0.0,272.6,40.75,0.0,0.1,8.1,0.0,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
2,5,4,113.75,27.74,0.0,8.14,4.07,-0.3986493647098541,0.4195944666862488,86.96902008714439,19.829436850474657,86.96902008714439,-0.02105263157894797,0.1,0.1,2.2937593491113084,1.3557918935458844,-1.3557918935458844,916.4674735523578,1090.2561177506923,11.0361460134635,-45.10073753211958,0.0,0.0,1.3557918935458844,11.0361460134635,0.0,110.5,40.75,0.0,0.1,8.1,0.0,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
3,5,4,128.38,27.74,0.0,8.14,4.07,0.16273359954357147,0.7916235327720642,116.13121391192807,32.96638901905626,116.13121391192807,-0.02105263157894797,0.1,0.1,2.877003225606982,-12.593158054742133,12.593158054742133,910.843711852553,1127.9733287202216,102.50830656560098,-86.90507876597593,0.0,12.593158054742133,0.0,-51.25415328280049,0.0,124.71,40.75,0.0,0.1,8.1,12.593158054742133,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
1,6,5,233.7,30.15,0.0,8.13,4.07,2.9386751651763916,1.1263315677642822,199.44112600646855,40.48800042767517,199.44112600646855,-0.02105263157894797,0.1,0.1,4.591401467497792,8.72132809260819,-8.72132809260819,1525.9950189730976,1052.5389067811634,70.90439739290458,-83.47765734189228,8.72132809260819,0.0,0.0,35.49580533691533,0.0,245.3,27.74,0.0,0.1,8.14,0.0,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
2,6,5,120.25,30.15,0.0,8.13,4.07,-0.32718339562416077,0.4070773720741272,95.76172667360483,19.2994147730489,95.76172667360483,-0.02105263157894797,0.1,0.1,2.5178134808405175,-3.122860561185348,3.122860561185348,978.6209505519529,1090.2561177506923,25.388856362436883,-52.8025267291495,0.0,3.122860561185348,0.0,-12.710042484024369,0.0,113.75,27.74,0.0,0.1,8.14,3.122860561185348,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
3,6,5,135.43,30.15,0.0,8.13,4.07,0.24184858798980713,0.7935664057731628,123.72410562965132,33.02123272645927,123.72410562965132,-0.02105263157894797,0.1,0.1,3.0770610599614474,-15.345991938110927,15.345991938110927,972.2597696899168,1127.9733287202216,124.76291445684186,-98.1479734737816,0.0,5.598467531422841,-9.747524406688086,-22.785762852890965,0.0,128.38,27.74,0.0,0.1,8.14,5.598467531422841,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
1,7,6,274.6,28.65,0.16,8.34,4.17,2.9249324798583984,1.1227071285247803,199.42559682926046,40.42542436670789,199.42559682926046,-0.02105263157894797,0.1,0.1,4.56429088395363,50.949746686272135,-50.949746686272135,1525.8560200960944,1052.5389067811634,424.9208873635096,-242.78229785112447,2.7187477307764993,0.0,48.230998955495636,413.5837093261716,0.0,233.7,30.15,0.0,0.1,8.13,0.0,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
2,7,6,130.0,28.65,0.16,8.34,4.17,-0.3375065326690674,0.41272348165512085,94.46506776720103,19.539135437511852,94.46506776720103,-0.02105263157894797,0.1,0.1,2.4650803027124413,9.211065167090368,-9.211065167090368,969.3813175324921,1090.2561177506923,76.82028349353367,-75.76187627775384,0.0,0.0,9.211065167090368,76.82028349353367,0.0,120.25,30.15,0.0,0.1,8.13,0.0,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
3,7,6,146.72,28.65,0.16,8.34,4.17,0.24158862233161926,0.8034561276435852,123.69957072420803,33.29822522349474,123.69957072420803,-0.02105263157894797,0.1,0.1,3.0497703618525818,-2.7187477307764993,2.7187477307764993,972.0595519825054,1127.9733287202216,22.674356074676005,-52.20411784765875,0.0,2.7187477307764993,0.0,-11.337178037338003,0.0,135.43,30.15,0.0,0.1,8.13,2.7187477307764993,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
1,8,7,291.0,23.38,1.77,9.35,4.68,3.008991241455078,1.1505556106567383,199.5142672648515,40.89690280481953,199.5142672648515,-0.02105263157894797,0.1,0.1,4.492864292665451,70.8496496593929,-70.8496496593929,1526.6497457770183,1052.5389067811634,662.4442243153236,-349.68367399305924,0.0,0.0,70.8496496593929,662.4442243153236,0.0,274.6,28.65,0.16,0.1,8.34,0.0,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
2,8,7,157.95,23.38,1.77,9.35,4.68,-0.3257470726966858,0.4185738265514374,95.94281595081348,19.786413892128486,95.94281595081348,-0.02105263157894797,0.1,0.1,2.4214352663846905,39.29967194715016,-39.29967194715016,979.9133764881652,1090.2561177506923,367.45193270585395,-206.75675960241142,0.0,0.0,39.29967194715016,367.45193270585395,0.0,130.0,28.65,0.16,0.1,8.34,0.0,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
3,8,7,178.26,23.38,1.77,9.35,4.68,0.27236247062683105,0.8233259916305542,126.5821746651634,33.843804283430515,126.5821746651634,-0.02105263157894797,0.1,0.1,3.034222440671689,29.583100407087244,-29.583100407087244,995.6613807627377,1127.9733287202216,276.6019888062657,-166.94358915247875,0.0,0.0,29.583100407087244,276.6019888062657,0.0,146.72,28.65,0.16,0.1,8.34,0.0,0.0,0.0,inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1500,pre_fed,F-MADRL,deterministic,c70b3d1e9ee018c607404b6a7d234059cbd1f356e748a26b3c3690cf510ad709
