mg,hour,time_index,load,wind,pv,price_grid,price_mg,latent_cg,latent_ba,cg_raw,ba_raw,p_cg,p_ba,soc_before,soc_after,p_loss,p_de,unbalanced,cg_cost,ba_cost,imbalance_cost,reward,mg_import,mg_export,grid_power,transaction_expense,balance_residual,obs_load,obs_wind,obs_pv,obs_soc,obs_price,sold_to_mg1,sold_to_mg2,sold_to_mg3
1,1,0,457.7,51.48,0.0,8.65,4.33,1.134399652481079,0.28027966618537903,181.2519669850335,13.658194911926563,181.2519669850335,13.658194911926563,0.5,0.35522952724287826,4.927803237939201,216.23764134097914,-216.23764134097914,1365.8646829955355,637.4286153452028,1870.4555975994697,-881.7708848865761,41.563100889994956,0.0,174.67454045098418,1690.9030017546916,0.0,447.3,44.12,0.0,0.5,8.87,0.0,0.0,0.0
2,1,0,110.5,51.48,0.0,8.65,4.33,-0.12299475073814392,-0.4042883515357971,122.86704202484093,-19.180612545254245,122.86704202484093,-19.180612545254245,0.5,0.6812158191799154,3.103328589591734,-41.563100889994956,41.563100889994956,1177.6167548221952,397.60895070268134,359.5208226984564,-193.28888432480292,0.0,41.563100889994956,0.0,-179.96822685367817,0.0,119.6,44.12,0.0,0.5,8.87,41.563100889994956,0.0,0.0
3,1,0,124.71,51.48,0.0,8.65,4.33,-0.07052238285541534,-0.7383804321289062,92.9594297189874,-31.408282979149615,92.9594297189874,-31.408282979149615,0.5,0.7973786883019214,2.2606229347967552,13.939476194958985,-13.939476194958985,730.1881146172707,321.0905695155692,120.57646908639522,-75.28498477153464,0.0,0.0,13.939476194958985,120.57646908639522,0.0,134.98,44.12,0.0,0.5,8.87,0.0,0.0,0.0
1,2,1,336.5,38.37,0.0,8.11,4.06,0.5345428586006165,-0.0982971042394638,148.884601128129,-4.899086518286665,148.884601128129,-4.899086518286665,0.35522952724287826,0.4010603901121158,3.647110292196847,157.7915956823545,-157.7915956823545,1094.1695765228626,663.6464056925075,1279.689840983895,-611.0167480870601,90.41583267349748,0.0,67.37576300885704,913.5057186562303,0.0,457.7,51.48,0.0,0.35522952724287826,8.65,0.0,0.0,0.0
2,2,1,109.85,38.37,0.0,8.11,4.06,0.3667159378528595,-0.5080820322036743,189.15621811036536,-23.422473254904794,189.15621811036536,-23.17332762720468,0.6812158191799154,0.9,4.0870578096632135,-90.41583267349748,90.41583267349748,1711.3358877254775,180.89351556787426,733.2724029820645,-367.81716940779603,0.0,90.41583267349748,0.0,-367.08828065439974,0.0,110.5,51.48,0.0,0.6812158191799154,8.65,90.41583267349748,0.0,0.0
3,2,1,123.98,38.37,0.0,8.11,4.06,-0.6723983883857727,0.6807726621627808,41.34446741302651,29.601073862131265,41.34446741302651,29.601073862131265,0.7973786883019214,0.4841936797449884,2.186310825503156,16.850769550345376,-16.850769550345376,364.4503230335187,444.63521970913223,136.659741053301,-77.67859432883847,0.0,0.0,16.850769550345376,136.659741053301,0.0,124.71,51.48,0.0,0.7973786883019214,8.65,0.0,0.0,0.0
1,3,2,274.9,43.56,0.0,8.25,4.13,-0.28785181045532227,0.24497634172439575,71.98435768917034,12.009528570945966,71.98435768917034,12.009528570945966,0.4010603901121158,0.27384217911140774,2.551077725202326,149.897191465086,-149.897191465086,516.722682772626,748.9664333286507,1236.6518295869594,-581.8071056361573,149.897191465086,0.0,0.0,619.0754007508052,0.0,336.5,38.37,0.0,0.4010603901121158,8.11,0.0,0.0,0.0
2,3,2,112.45,43.56,0.0,8.25,4.13,0.3168628215789795,0.8902648091316223,182.93345275166462,35.5762250715754,182.93345275166462,35.5762250715754,0.9,0.5237134202992062,5.2413935564648,-144.3782842667752,144.3782842667752,1658.3933374603607,358.9445684462828,1191.1208452008955,-576.3511384585358,0.0,144.3782842667752,0.0,-596.2823140217816,0.0,109.85,38.37,0.0,0.9,8.11,144.3782842667752,0.0,0.0
3,3,2,126.91,43.56,0.0,8.25,4.13,1.1105314493179321,0.8287605047225952,180.42501698017563,33.9904947326947,180.42501698017563,33.9904947326947,0.4841936797449884,0.1254306109887121,5.159510234257407,-125.90600147861295,125.90600147861295,1465.5246228016385,891.7583986984957,1038.7245121985568,-514.5716909193533,0.0,5.518907198310785,-120.38709428030216,-22.793086729023543,0.0,123.98,38.37,0.0,0.4841936797449884,8.11,5.518907198310785,0.0,0.0
1,4,3,272.6,40.75,0.0,8.1,4.05,0.552992582321167,0.3120243549346924,150.27597292036478,15.113880347568582,150.27597292036478,15.113880347568582,0.27384217911140774,0.11420101741035771,4.122797065358667,70.58294379742534,-70.58294379742534,1105.4997962055004,948.5633607887536,571.7218447591453,-298.3560932815005,0.0,0.0,70.58294379742534,571.7218447591453,0.0,274.9,43.56,0.0,0.27384217911140774,8.25,0.0,0.0,0.0
