run_id,seed,config_hash,algorithm,iteration,mg,phase,episode_reward,discounted_return,cg_cost,ba_cost,imbalance_cost,abs_deficit,environment_steps,actor_loss,kl,trpo_accepted,actor_updates,actor_grad_norm,critic_loss,critic_grad_norm,critic_updates,actor_delta,critic_delta
inferred_20260921_seed1,1,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,1,1,1,-31061.06524332084,-27163.177349321806,16722.610580090244,10819.791795299117,67800.48265736234,5646.012130742465,24,-0.06918429583311081,0.009577048011124134,1,1,1.3917382955551147,1410391.875,6515832.5,4,0.1286551058292389,0.26960599422454834
inferred_20260921_seed1,1,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,1,2,1,-10759.657198834157,-9417.996685422228,32015.228932916696,11273.468605258215,21986.4072179348,1588.5960019857625,24,-0.10699600726366043,0.007129838690161705,1,1,1.0368105173110962,191374.515625,1220886.0,4,0.21891656517982483,0.26983699202537537
inferred_20260921_seed1,1,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,1,3,1,-7282.2652173982315,-6426.319801236999,16837.143453386147,13804.625777238272,14820.955183968315,1220.4828529611625,24,-0.07670799642801285,0.008036619983613491,1,1,0.6884821653366089,43079.02734375,366548.375,4,0.1737717092037201,0.2688576877117157
inferred_20260921_seed1,1,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,2,1,1,-30121.226866759058,-26153.222130821174,18096.482875610836,13190.21129243607,65545.53996310693,5448.480137608774,48,-0.05352779105305672,0.007245797663927078,1,1,0.5141074061393738,1525395.625,6239978.0,4,0.2386847585439682,0.26575806736946106
inferred_20260921_seed1,1,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,2,2,1,-9423.855443593515,-8415.007102351927,31853.91290312325,9384.185042051802,19109.096632644476,1700.182355880277,48,-0.12824326753616333,0.007568538188934326,1,1,1.5824947357177734,76718.71875,654857.3125,4,0.2013595551252365,0.2630169093608856
inferred_20260921_seed1,1,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,2,3,1,-6063.945482544532,-5337.031805987599,18855.06801483225,9166.726960785934,12230.021295627037,1048.5040215831477,48,-0.09257812052965164,0.009180478751659393,1,1,1.3763585090637207,33306.8046875,212469.46875,4,0.1715446263551712,0.23189423978328705
inferred_20260921_seed1,1,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,3,1,1,-32952.75578245743,-28812.61459525027,13969.172066469502,19888.933442965827,71723.54149393049,5935.076528273314,72,-0.07823168486356735,0.00566638819873333,1,1,0.5552786588668823,1667921.5,7087764.0,4,0.28737276792526245,0.25930532813072205
inferred_20260921_seed1,1,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,3,2,1,-9678.626100204814,-8654.958992628515,30893.232532055285,10006.808664633936,19690.2783917134,1620.3075728741928,72,-0.08998600393533707,0.006740746553987265,1,1,1.4624147415161133,168488.25,621803.0,4,0.21929384768009186,0.25879013538360596
inferred_20260921_seed1,1,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,3,3,1,-7813.035714831169,-6817.603937916423,17065.086967939926,15629.718728041385,15909.19911313676,1301.7854097770296,72,-0.06903636455535889,0.007574074435979128,1,1,0.5969042778015137,156074.203125,669109.625,4,0.23325420916080475,0.18347707390785217
inferred_20260921_seed1,1,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,4,1,1,-33068.736443626825,-28799.035993451565,15642.021742859004,17228.622886104524,72025.16344677235,5792.528574863489,96,-0.0671929195523262,0.008633923716843128,1,1,1.077100157737732,1937660.625,7487846.0,4,0.16559582948684692,0.2554393410682678
