mg,hour,time_index,load,wind,pv,price_grid,price_mg,latent_cg,latent_ba,cg_raw,ba_raw,p_cg,p_ba,soc_before,soc_after,p_loss,p_de,unbalanced,cg_cost,ba_cost,imbalance_cost,reward,mg_import,mg_export,grid_power,transaction_expense,balance_residual,obs_load,obs_wind,obs_pv,obs_soc,obs_price,sold_to_mg1,sold_to_mg2,sold_to_mg3
1,1,0,457.7,51.48,0.0,8.65,4.33,1.9361915588378906,4.822598934173584,195.92309112605668,49.9935268499317,195.92309112605668,37.905,0.5,0.09999999999999992,5.706161822521133,178.0980706964645,-178.0980706964645,1494.6055280957958,846.5310470825,1540.548311524418,-740.0694716895541,3.1677808262039093,0.0,174.9302898702606,1526.863498355217,0.0,447.3,44.12,0.0,0.5,8.87,0.0,0.0,0.0
2,1,0,110.5,51.48,0.0,8.65,4.33,-0.24470677971839905,-3.0497493743896484,106.40888378244534,-49.77610319853752,106.40888378244534,-42.21052631578948,0.5,0.9,2.313567149333117,-2.8647903173227434,2.8647903173227434,1055.456124047767,234.45756980609414,24.78043624484173,-36.949470187256,0.0,2.8647903173227434,0.0,-12.404542074007479,0.0,119.6,44.12,0.0,0.5,8.87,2.8647903173227434,0.0,0.0
3,1,0,124.71,51.48,0.0,8.65,4.33,-0.7220981121063232,4.885303020477295,38.17927602947058,49.994289752773085,38.17927602947058,37.905,0.5,0.09999999999999992,2.5512855205894116,-0.30299050888116597,0.30299050888116597,343.6693363535019,906.6071251325,2.6208679018220855,-26.184919785539975,0.0,0.30299050888116597,0.0,-1.3119489034554486,0.0,134.98,44.12,0.0,0.5,8.87,0.30299050888116597,0.0,0.0
1,2,1,336.5,38.37,0.0,8.11,4.06,2.2812931537628174,19.62482452392578,197.93454592684273,50.0,197.93454592684273,-0.021052631578956735,0.09999999999999992,0.1,4.725669865905275,104.9421765706415,-104.9421765706415,1512.5280869187902,1052.5389067811636,851.0810519879025,-434.2878132685552,0.0,0.0,104.9421765706415,851.0810519879025,0.0,457.7,51.48,0.0,0.09999999999999992,8.65,0.0,0.0,0.0
2,2,1,109.85,38.37,0.0,8.11,4.06,-0.5796762108802795,-22.856521606445312,66.85979255511945,-50.0,66.85979255511945,-0.18947368421052882,0.9,0.9,2.1008063774181784,6.910487506509256,-6.910487506509256,778.7373838529819,119.10680096398887,56.04405367779006,-43.17670785134494,0.0,0.0,6.910487506509256,56.04405367779006,0.0,110.5,51.48,0.0,0.9,8.65,0.0,0.0,0.0
3,2,1,123.98,38.37,0.0,8.11,4.06,-0.27868181467056274,16.125965118408203,72.83153683730686,49.99999999999902,72.83153683730686,-0.021052631578956735,0.09999999999999992,0.1,2.223609684114558,15.02312547838666,-15.02312547838666,581.5433402265506,1127.9733287202218,121.8375476297158,-89.01722981230756,0.0,0.0,15.02312547838666,121.8375476297158,0.0,124.71,51.48,0.0,0.09999999999999992,8.65,0.0,0.0,0.0
1,3,2,274.9,43.56,0.0,8.25,4.13,1.9116477966308594,16.33635139465332,195.72235968402117,49.99999999999935,195.72235968402117,-0.02105263157894797,0.1,0.1,4.785226141048844,40.423919088606596,-40.423919088606596,1492.82055824288,1052.5389067811634,333.49733248100443,-200.98098891693286,30.230178616000998,0.0,10.193740472605597,208.94899658308032,0.0,336.5,38.37,0.0,0.1,8.11,0.0,0.0,0.0
2,3,2,112.45,43.56,0.0,8.25,4.13,-0.32521259784698486,-25.00665855407715,96.01024351698369,-50.0,96.01024351698369,-0.18947368421052882,0.9,0.9,2.7876153966554633,-24.143154436117683,24.143154436117683,980.3947313139153,119.10680096398887,199.1810240979709,-111.62149148964498,0.0,24.143154436117683,0.0,-99.71122782116603,0.0,109.85,38.37,0.0,0.9,8.11,24.143154436117683,0.0,0.0
3,3,2,126.91,43.56,0.0,8.25,4.13,-0.0784374475479126,16.9919490814209,92.1723017947252,49.99999999999983,92.1723017947252,-0.02105263157894797,0.1,0.1,2.714224983262925,-6.087024179883315,6.087024179883315,724.2305389996634,1127.9733287202216,50.21794948403735,-59.642154622214505,0.0,6.087024179883315,0.0,-25.13940986291809,0.0,123.98,38.37,0.0,0.1,8.11,6.087024179883315,0.0,0.0
1,4,3,272.6,40.75,0.0,8.1,4.05,2.0492703914642334,15.625811576843262,196.73481660740316,49.99999999999732,196.73481660740316,-0.02105263157894797,0.1,0.1,4.7492752795164845,39.88551130369231,-39.88551130369231,1501.8303143252892,1052.5389067811634,323.0726415599077,-196.47007312408752,13.172028312878282,0.0,26.71348299081403,269.72592689275064,0.0,274.9,43.56,0.0,0.1,8.25,0.0,0.0,0.0
