run_id,seed,config_hash,algorithm,iteration,mg,phase,episode_reward,discounted_return,cg_cost,ba_cost,imbalance_cost,abs_deficit,environment_steps,actor_loss,kl,trpo_accepted,actor_updates,actor_grad_norm,critic_loss,critic_grad_norm,critic_updates,actor_delta,critic_delta
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,1,1,1,-32308.58932437124,-28216.08934801208,17011.510750923488,18384.826802084375,70223.69460735796,5619.78927846382,24,-0.07698410004377365,0.006067984271794558,1,1,0.9564376473426819,1790768.875,6816554.5,4,0.2808411121368408,0.2660214602947235
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,1,2,1,-11719.570640431804,-10351.780779274623,36601.729704308316,10808.365561249837,23936.374966934756,1824.6693956230088,24,-0.1138996109366417,0.00745643163099885,1,1,1.1330254077911377,279537.40625,1538582.375,4,0.22906385362148285,0.26896655559539795
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,1,3,1,-8070.330336548113,-7158.386987192707,21382.78817718052,13062.380385285953,16403.171033997296,1183.3148170985048,24,-0.10233966261148453,0.007813294418156147,1,1,1.1076780557632446,118100.09375,676939.875,4,0.22127997875213623,0.2674642503261566
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,2,1,1,-28900.66867364866,-25147.690974355097,19570.07272205922,17736.454704326075,62565.64027804656,5261.298130586294,48,-0.09751340001821518,0.007299405988305807,1,1,1.3000481128692627,1364822.5,5688084.5,4,0.24654437601566315,0.2610490024089813
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,2,2,1,-10740.687594380333,-9550.931219579876,39366.37735985592,10208.16017158859,21664.881875003208,1778.4589345317065,48,-0.07524178922176361,0.007095888257026672,1,1,0.7743539214134216,140767.5,1183474.375,4,0.2536945641040802,0.2648255527019501
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,2,3,1,-8365.662414093145,-7352.56703488502,16645.868341960388,16309.651139843532,17125.671165460146,1288.7826433584378,48,-0.08126368373632431,0.008246101438999176,1,1,0.9295673966407776,79485.4375,675638.0625,4,0.15570063889026642,0.256160706281662
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,3,1,1,-28893.679411017125,-25102.963870223102,21287.12917046566,7553.2834972321725,62926.38035036258,5058.38719474524,72,-0.11410505324602127,0.006982775405049324,1,1,0.8695793747901917,1315920.875,6166989.5,4,0.24981655180454254,0.25074195861816406
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,3,2,1,-11233.850663512627,-10035.16217296258,36220.69438891539,20304.667158135762,22451.874294603564,1807.920968542618,72,-0.08938690274953842,0.008430400863289833,1,1,0.9880251288414001,166388.5,1309472.25,4,0.1992781013250351,0.2498113363981247
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,3,3,1,-8843.094028756284,-7774.53837099328,20927.265169706287,14456.36610452965,18078.714229492365,1203.6248811529526,72,-0.0828164666891098,0.008603304624557495,1,1,1.022300124168396,172716.9375,721819.5,4,0.1926545649766922,0.2520771324634552
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,4,1,1,-30987.778047886837,-26955.888073573253,18322.027049293687,17366.525267781402,67275.5711145452,5430.912557596236,96,-0.10985847562551498,0.006392620503902435,1,1,1.0423589944839478,1563414.0,6545583.5,4,0.25754719972610474,0.2505043148994446
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,4,2,1,-10313.637781732954,-9175.195984311642,31758.114199657088,12160.209751063694,20967.269561596753,1672.7900495069173,96,-0.08881672471761703,0.008561117574572563,1,1,1.4603965282440186,169849.28125,982701.5625,4,0.17779070138931274,0.24601228535175323
inferred_20260921_seed3,3,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,TRPO-MADRL,4,3,1,-6813.836653608897,-6019.075610291409,17822.97783994167,18441.142095998795,13530.120566422416,1160.3962104127447,96,-0.0797508955001831,0.008073902688920498,1,1,0.6151283979415894,81528.65625,155214.78125,4,0.2196246087551117,0.23899683356285095
