mg,hour,time_index,load,wind,pv,price_grid,price_mg,latent_cg,latent_ba,cg_raw,ba_raw,p_cg,p_ba,soc_before,soc_after,p_loss,p_de,unbalanced,cg_cost,ba_cost,imbalance_cost,reward,mg_import,mg_export,grid_power,transaction_expense,balance_residual,obs_load,obs_wind,obs_pv,obs_soc,obs_price,sold_to_mg1,sold_to_mg2,sold_to_mg3,run_id,seed,config_hash,iteration,stage,algorithm,scenario,checkpoint_sha256
1,1,0,457.7,51.48,0.0,8.65,4.33,0.004124992992728949,0.0005636486457660794,100.41249695965232,0.02818242930378669,100.41249695965232,0.02818242930378669,0.5,0.49870334284943385,3.038413587779122,308.817734198823,-308.817734198823,719.0291059291559,527.7833214856098,2671.273400819819,-1227.0092789172138,101.252615613223,0.0,207.56511858560003,2233.862101370696,0.0,447.3,44.12,0.0,0.5,8.87,0.0,0.0,0.0,inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1,pre_fed,F-MADRL,deterministic,6c9e7c668494fd61972e9c1af6d41e4bcf15cf11239da8dcc9a6156943865629
2,1,0,110.5,51.48,0.0,8.65,4.33,0.0015072254464030266,-0.007312171161174774,140.21101140270957,-0.3656020420972707,140.21101140270957,-0.3656020420972707,0.5,0.5024732193999241,3.826508187212246,-76.99890117340004,76.99890117340004,1310.807915428528,543.7337862267505,666.0404951499104,-336.80905685056524,0.0,76.99890117340004,0.0,-333.4052420808222,0.0,119.6,44.12,0.0,0.5,8.87,76.99890117340004,0.0,0.0,inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1,pre_fed,F-MADRL,deterministic,6c9e7c668494fd61972e9c1af6d41e4bcf15cf11239da8dcc9a6156943865629
3,1,0,124.71,51.48,0.0,8.65,4.33,0.005106644239276648,0.0002626052009873092,100.51065998496978,0.013130259747538032,100.51065998496978,0.013130259747538032,0.5,0.4988617867394996,3.040075804894346,-24.253714439822957,24.253714439822957,787.9396658335093,565.9219436975801,209.7946299044686,-121.48481564763266,0.0,24.253714439822957,0.0,-105.01858352443341,0.0,134.98,44.12,0.0,0.5,8.87,24.253714439822957,0.0,0.0,inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1,pre_fed,F-MADRL,deterministic,6c9e7c668494fd61972e9c1af6d41e4bcf15cf11239da8dcc9a6156943865629
1,2,1,336.5,38.37,0.0,8.11,4.06,0.004187347833067179,0.0004830863617826253,100.41873233597514,0.02415431621014745,100.41873233597514,0.02415431621014745,0.49870334284943385,0.4974516802036282,2.776257733043706,200.46337108085842,-200.46337108085842,719.0749155738879,529.2763768627217,1625.7579394657616,-756.5580986083249,76.94331050514593,0.0,123.52006057571249,1314.1375319199205,0.0,457.7,51.48,0.0,0.49870334284943385,8.65,0.0,0.0,0.0,inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1,pre_fed,F-MADRL,deterministic,6c9e7c668494fd61972e9c1af6d41e4bcf15cf11239da8dcc9a6156943865629
2,2,1,109.85,38.37,0.0,8.11,4.06,0.0016854184214025736,-0.007650172337889671,140.23595835557254,-0.3825011549461246,140.23595835557254,-0.3825011549461246,0.5024732193999241,0.5051020339331124,3.5644691440125285,-64.80898805661391,64.80898805661391,1311.0027859805366,540.6048354682512,525.6008931391387,-273.5525543415882,0.0,64.80898805661391,0.0,-263.1244915098525,0.0,110.5,51.48,0.0,0.5024732193999241,8.65,64.80898805661391,0.0,0.0,inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1,pre_fed,F-MADRL,deterministic,6c9e7c668494fd61972e9c1af6d41e4bcf15cf11239da8dcc9a6156943865629
3,2,1,123.98,38.37,0.0,8.11,4.06,0.005223367363214493,-3.3244432415813208e-06,100.52233198597025,-0.00016622216207845368,100.52233198597025,-0.00016622216207845368,0.4988617867394996,0.4978656422765603,2.7778433152761637,-12.134322448532018,12.134322448532018,788.0297715035146,567.2346689705984,98.40935505759465,-71.38949858539985,0.0,12.134322448532018,0.0,-49.26534914103999,0.0,124.71,51.48,0.0,0.4988617867394996,8.65,12.134322448532018,0.0,0.0,inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1,pre_fed,F-MADRL,deterministic,6c9e7c668494fd61972e9c1af6d41e4bcf15cf11239da8dcc9a6156943865629
1,3,2,274.9,43.56,0.0,8.25,4.13,0.003899976843968034,0.0003374842053744942,100.38999570714404,0.016874209628092034,100.38999570714404,0.016874209628092034,0.4974516802036282,0.49627915358397784,2.879337398335443,133.8124674815633,-133.8124674815633,718.8638004733151,530.6920595403838,1103.9528567228972,-521.7699027255777,81.6098971886892,0.0,52.202570292874086,767.7200803054976,0.0,336.5,38.37,0.0,0.4974516802036282,8.11,0.0,0.0,0.0,inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1,pre_fed,F-MADRL,deterministic,6c9e7c668494fd61972e9c1af6d41e4bcf15cf11239da8dcc9a6156943865629
2,3,2,112.45,43.56,0.0,8.25,4.13,0.0016004967037588358,-0.006781166419386864,140.2240693472017,-0.3390531239543525,140.2240693472017,-0.3390531239543525,0.5051020339331124,0.5073128345428125,3.6689003244649467,-67.32611589878239,67.32611589878239,1310.9099150367006,537.7786434356008,555.4404561649548,-286.9219764436757,0.0,67.32611589878239,0.0,-278.05685866197126,0.0,109.85,38.37,0.0,0.5051020339331124,8.11,67.32611589878239,0.0,0.0,inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1,pre_fed,F-MADRL,deterministic,6c9e7c668494fd61972e9c1af6d41e4bcf15cf11239da8dcc9a6156943865629
3,3,2,126.91,43.56,0.0,8.25,4.13,0.00491498876363039,0.000475842272862792,100.49149491866973,0.023792111847423098,100.49149491866973,0.023792111847423098,0.4978656422765603,0.4966194677094028,2.881505740610343,-14.283781289906813,14.283781289906813,787.7917207118668,568.6813345633668,117.8411956417312,-80.1579991442837,0.0,14.283781289906813,0.0,-58.99201672731513,0.0,123.98,38.37,0.0,0.4978656422765603,8.11,14.283781289906813,0.0,0.0,inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1,pre_fed,F-MADRL,deterministic,6c9e7c668494fd61972e9c1af6d41e4bcf15cf11239da8dcc9a6156943865629
1,4,3,272.6,40.75,0.0,8.1,4.05,0.003946390934288502,8.846301352605224e-05,100.39463704473835,0.004423150664764522,100.39463704473835,0.004423150664764522,0.49627915358397784,0.4952400357961282,2.8229812039080624,134.27392100850497,-134.27392100850497,718.8978973893958,531.9749220141231,1087.6187601688903,-514.445898464071,80.2400500672061,0.0,54.03387094129887,762.6465573967055,0.0,274.9,43.56,0.0,0.49627915358397784,8.25,0.0,0.0,0.0,inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,1,pre_fed,F-MADRL,deterministic,6c9e7c668494fd61972e9c1af6d41e4bcf15cf11239da8dcc9a6156943865629
